"PVWatts Hourly PV Performance Data"
"Requested Location","regway"
"Location","Lat, Lng: 49.01, -104.58"
"Latitude (DD)","49.01"
"Longitude (DD)","-104.58"
"Elevation (m)","698.35998535156"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","17","4","0","0","-4","3.5","0.87","0","-4","0","0"
"1","17","5","0","0","-4","3.5","0.87","0","-4","0","0"
"1","17","6","0","0","-3","3.3","0.87","0","-3","0","0"
"1","17","7","0","0","-3","3.2","0.87","0","-3","0","0"
"1","17","8","0","0","-2","3.3","0.87","0","-2","0","0"
"1","17","9","0","16","-1","3.6","0.87","13.72","-0.758","10210.245","5884.893"
"1","17","10","0","38","0","4","0.87","33.061","0.564","27717.907","22772.189"
"1","17","11","733","68","0","4.8","0.87","953.563","14.721","861037.936","826564.376"
"1","17","12","0","76","0","5.5","0.87","69.357","0.974","59969.063","53880.558"
"1","17","13","785","75","1","6","0.87","1013.089","14.534","913507.491","833333.333"
"1","17","14","2","109","2","6.4","0.87","117.162","3.488","102502.923","94907.275"
"1","17","15","665","60","2","6.7","0.87","864.066","12.705","784194.103","752443.425"
"1","17","16","485","38","1","7.1","0.87","629.957","8.426","560545.828","536719.898"
"1","17","17","0","0","0","7.5","0.87","0","0","0","0"
"1","17","18","0","0","0","7.8","0.87","0","0","0","0"
"1","17","19","0","0","0","8.2","0.87","0","0","0","0"
"1","17","20","0","0","0","9","0.87","0","0","0","0"
"1","17","21","0","0","0","9.7","0.87","0","0","0","0"
"1","17","22","0","0","0","10.1","0.87","0","0","0","0"
"1","17","23","0","0","0","10.4","0.87","0","0","0","0"
"1","18","0","0","0","0","10.5","0.87","0","0","0","0"
"1","18","1","0","0","0","10.2","0.87","0","0","0","0"
"1","18","2","0","0","0","9.8","0.87","0","0","0","0"
"1","18","3","0","0","0","9.2","0.87","0","0","0","0"
"1","18","4","0","0","-1","8.1","0.87","0","-1","0","0"
"1","18","5","0","0","-2","6.5","0.87","0","-2","0","0"
"1","18","6","0","0","-3","5","0.87","0","-3","0","0"
"1","18","7","0","0","-4","4.2","0.87","0","-4","0","0"
"1","18","8","0","0","-4","4","0.87","0","-4","0","0"
"1","18","9","454","29","-3","4.1","0.87","563.007","6.324","479317.186","458369.509"
"1","18","10","685","51","-2","4.6","0.87","857.304","11.571","779381.509","747801.361"
"1","18","11","799","61","0","5","0.87","1005.673","15.137","907238.158","833333.333"
"1","18","12","848","65","1","5","0.87","1068.359","17.073","955472.7","833333.333"
"1","18","13","853","65","2","4.7","0.87","1074.115","18.792","954665.886","833333.333"
"1","18","14","813","61","3","4.6","0.87","1022.45","19.204","909276.157","833333.333"
"1","18","15","718","54","2","5","0.87","901.518","15.564","811212.606","778504.556"
"1","18","16","533","36","1","5.6","0.87","662.141","10.185","588146.687","563342.749"
"1","18","17","0","0","0","6","0.87","0","0","0","0"
"1","18","18","0","0","0","6.1","0.87","0","0","0","0"
"1","18","19","0","0","0","6","0.87","0","0","0","0"
"1","18","20","0","0","0","5.8","0.87","0","0","0","0"
"1","18","21","0","0","0","5.5","0.87","0","0","0","0"
"1","18","22","0","0","0","5.5","0.87","0","0","0","0"
"1","18","23","0","0","0","5.5","0.87","0","0","0","0"
"1","19","0","0","0","-1","5.4","0.87","0","-1","0","0"
"1","19","1","0","0","-1","5.6","0.87","0","-1","0","0"
"1","19","2","0","0","-1","6.2","0.87","0","-1","0","0"
"1","19","3","0","0","0","6.5","0.87","0","0","0","0"
"1","19","4","0","0","0","7.1","0.87","0","0","0","0"
"1","19","5","0","0","0","7.6","0.87","0","0","0","0"
"1","19","6","0","0","0","7.4","0.87","0","0","0","0"
"1","19","7","0","0","0","7","0.87","0","0","0","0"
"1","19","8","0","0","0","7","0.87","0","0","0","0"
"1","19","9","493","28","1","7.4","0.87","604.77","7.834","516412.038","494149.943"
"1","19","10","717","48","2","7.6","0.87","888.672","12.066","807091.319","774529.302"
"1","19","11","0","76","3","7.4","0.87","71.622","3.822","61428.595","55288.374"
"1","19","12","353","128","4","7.1","0.87","615.736","11.313","556910.172","533213.067"
"1","19","13","575","95","5","6.8","0.87","820.826","15.058","737172.079","707087.579"
"1","19","14","99","132","4","6.7","0.87","301.36","7.721","270332.977","256790.443"
"1","19","15","0","85","3","5.9","0.87","92.376","4.239","79779.304","72988.844"
"1","19","16","91","50","1","4.5","0.87","190.793","4.031","166921.16","157042.917"
"1","19","17","0","0","0","4.2","0.87","0","0","0","0"
"1","19","18","0","0","0","4.7","0.87","0","0","0","0"
"1","19","19","0","0","0","4.9","0.87","0","0","0","0"
"1","19","20","0","0","-1","5.2","0.87","0","-1","0","0"
"1","19","21","0","0","-1","5.6","0.87","0","-1","0","0"
"1","19","22","0","0","-2","5.9","0.87","0","-2","0","0"
"1","19","23","0","0","-1","6.1","0.87","0","-1","0","0"
"1","20","0","0","0","-1","6.4","0.87","0","-1","0","0"
"1","20","1","0","0","-1","7.1","0.87","0","-1","0","0"
"1","20","2","0","0","-2","9.1","0.87","0","-2","0","0"
"1","20","3","0","0","-5","11","0.87","0","-5","0","0"
"1","20","4","0","0","-10","11.1","0.87","0","-10","0","0"
"1","20","5","0","0","-13","10.2","0.87","0","-13","0","0"
"1","20","6","0","0","-15","9.3","0.87","0","-15","0","0"
"1","20","7","0","0","-16","8.4","0.87","0","-16","0","0"
"1","20","8","0","0","-16","7.4","0.87","0","-16","0","0"
"1","20","9","452","34","-17","6.3","0.87","585.636","-9.582","531627.543","508826.303"
"1","20","10","713","55","-17","5.1","0.87","892.555","-3.747","853168.517","818973.802"
"1","20","11","823","65","-16","4.1","0.87","1037.856","1.618","978209.477","833333.333"
"1","20","12","868","69","-15","3.3","0.87","1096.407","5.985","1016492.61","833333.333"
"1","20","13","869","70","-15","2.8","0.87","1099.24","7.869","1012458.587","833333.333"
"1","20","14","840","64","-14","2.5","0.87","1056.835","9.211","971343.837","833333.333"
"1","20","15","757","55","-14","2.1","0.87","946.054","8.427","872239.015","833333.333"
"1","20","16","591","37","-14","1.5","0.87","726.203","5.401","659063.242","631746.448"
"1","20","17","0","0","-15","0.6","0.87","0","0","0","0"
"1","20","18","0","0","-15","0.6","0.87","0","-15","0","0"
"1","20","19","0","0","-15","1.6","0.87","0","-15","0","0"
"1","20","20","0","0","-14","2.5","0.87","0","-14","0","0"
"1","20","21","0","0","-14","3.2","0.87","0","-14","0","0"
"1","20","22","0","0","-13","3.8","0.87","0","-13","0","0"
"1","20","23","0","0","-12","4.4","0.87","0","-12","0","0"
"1","21","0","0","0","-12","4.7","0.87","0","-12","0","0"
"1","21","1","0","0","-11","4.6","0.87","0","-11","0","0"
"1","21","2","0","0","-11","4.4","0.87","0","-11","0","0"
"1","21","3","0","0","-11","4.1","0.87","0","-11","0","0"
"1","21","4","0","0","-10","3.6","0.87","0","-10","0","0"
"1","21","5","0","0","-10","3.5","0.87","0","-10","0","0"
"1","21","6","0","0","-9","4","0.87","0","-9","0","0"
"1","21","7","0","0","-8","4.6","0.87","0","-8","0","0"
"1","21","8","0","0","-7","5.8","0.87","0","-7","0","0"
"1","21","9","0","16","-5","7.3","0.87","13.723","-4.844","10674.786","6332.974"
"1","21","10","0","42","-5","8.3","0.87","36.609","-4.614","31494.055","26414.533"
"1","21","11","0","63","-5","8.3","0.87","55.831","-4.411","48925.732","43228.536"
"1","21","12","44","141","-4","8","0.87","223.285","-1.575","203910.925","192721.987"
"1","21","13","19","135","-4","7.5","0.87","164.061","-2.135","148212.208","138996.898"
"1","21","14","0","73","-4","7","0.87","66.514","-3.207","58365.904","52334.205"
"1","21","15","2","89","-4","6.1","0.87","99.161","-2.699","88174.406","81086.474"
"1","21","16","0","38","-5","4.7","0.87","36.288","-4.441","30518.405","25473.454"
"1","21","17","0","0","-7","3.6","0.87","0","0","0","0"
"1","21","18","0","0","-8","3.5","0.87","0","-8","0","0"
"1","21","19","0","0","-8","3.9","0.87","0","-8","0","0"
"1","21","20","0","0","-8","4.7","0.87","0","-8","0","0"
"1","21","21","0","0","-8","5.6","0.87","0","-8","0","0"
"1","21","22","0","0","-8","6.3","0.87","0","-8","0","0"
"1","21","23","0","0","-9","6.8","0.87","0","-9","0","0"
"1","22","0","0","0","-10","7.3","0.87","0","-10","0","0"
"1","22","1","0","0","-12","7.4","0.87","0","-12","0","0"
"1","22","2","0","0","-13","7","0.87","0","-13","0","0"
"1","22","3","0","0","-15","6.4","0.87","0","-15","0","0"
"1","22","4","0","0","-17","5.8","0.87","0","-17","0","0"
"1","22","5","0","0","-18","5.1","0.87","0","-18","0","0"
"1","22","6","0","0","-20","4.4","0.87","0","-20","0","0"
"1","22","7","0","0","-21","3.8","0.87","0","-21","0","0"
"1","22","8","0","0","-22","3.4","0.87","0","-22","0","0"
"1","22","9","597","29","-21","3.1","0.87","716.173","-7.07","654505.993","627350.681"
"1","22","10","814","47","-20","2.9","0.87","992.961","0.306","938027.926","833333.333"
"1","22","11","906","57","-18","2.5","0.87","1117.686","6.554","1036567.4","833333.333"
"1","22","12","945","61","-17","2","0.87","1157.588","10.987","1055456.02","833333.333"
"1","22","13","951","62","-17","1.7","0.87","1165.904","13.006","1055381.568","833333.333"
"1","22","14","927","58","-16","1.5","0.87","1132.308","14.471","1022409.142","833333.333"
"1","22","15","861","49","-16","1.4","0.87","1041.676","12.684","947634.785","833333.333"
"1","22","16","711","35","-17","1.4","0.87","853.066","6.346","775834.042","744379.594"
"1","22","17","0","0","-18","1.3","0.87","0","0","0","0"
"1","22","18","0","0","-19","1.3","0.87","0","-19","0","0"
"1","22","19","0","0","-20","1.5","0.87","0","-20","0","0"
"1","22","20","0","0","-21","1.7","0.87","0","-21","0","0"
"1","22","21","0","0","-21","2","0.87","0","-21","0","0"
"1","22","22","0","0","-22","2.4","0.87","0","-22","0","0"
"1","22","23","0","0","-23","2.6","0.87","0","-23","0","0"
"1","23","0","0","0","-24","2.8","0.87","0","-24","0","0"
"1","23","1","0","0","-24","3","0.87","0","-24","0","0"
"1","23","2","0","0","-24","3.1","0.87","0","-24","0","0"
"1","23","3","0","0","-23","3.3","0.87","0","-23","0","0"
"1","23","4","0","0","-23","3.5","0.87","0","-23","0","0"
"1","23","5","0","0","-22","3.7","0.87","0","-22","0","0"
"1","23","6","0","0","-21","3.9","0.87","0","-21","0","0"
"1","23","7","0","0","-20","4.3","0.87","0","-20","0","0"
"1","23","8","0","0","-19","5","0.87","0","-19","0","0"
"1","23","9","0","13","-16","5.7","0.87","11.135","-15.85","9082.268","4796.884"
"1","23","10","730","50","-13","6","0.87","907.129","-0.882","860401.951","825950.927"
"1","23","11","806","63","-10","6.5","0.87","1017.494","2.88","955047.336","833333.333"
"1","23","12","91","152","-7","7.1","0.87","291.606","-3.546","270773.035","257214.907"
"1","23","13","189","155","-5","7.3","0.87","425.68","-0.051","395420.984","377446.083"
"1","23","14","71","137","-3","7.2","0.87","252.108","-0.043","230625.022","218489.498"
"1","23","15","0","68","-3","6.7","0.87","64.764","-2.203","56586.488","50617.841"
"1","23","16","0","33","-4","6.3","0.87","28.574","-3.636","23822.927","19015.223"
"1","23","17","0","0","-4","6.3","0.87","0","0","0","0"
"1","23","18","0","0","-4","6","0.87","0","-4","0","0"
"1","23","19","0","0","-3","5.9","0.87","0","-3","0","0"
"1","23","20","0","0","-3","5.9","0.87","0","-3","0","0"
"1","23","21","0","0","-2","5.9","0.87","0","-2","0","0"
"1","23","22","0","0","-2","6","0.87","0","-2","0","0"
"1","23","23","0","0","-2","6","0.87","0","-2","0","0"
"1","24","0","0","0","-2","5.8","0.87","0","-2","0","0"
"1","24","1","0","0","-3","5.5","0.87","0","-3","0","0"
"1","24","2","0","0","-3","5.3","0.87","0","-3","0","0"
"1","24","3","0","0","-3","5.2","0.87","0","-3","0","0"
"1","24","4","0","0","-3","5.4","0.87","0","-3","0","0"
"1","24","5","0","0","-3","5.6","0.87","0","-3","0","0"
"1","24","6","0","0","-2","5.9","0.87","0","-2","0","0"
"1","24","7","0","0","-1","6.5","0.87","0","-1","0","0"
"1","24","8","0","0","0","7.4","0.87","0","0","0","0"
"1","24","9","0","21","0","8.3","0.87","18.065","0.188","14112","9648.393"
"1","24","10","0","62","1","8.8","0.87","59.964","1.605","51383.667","45599.377"
"1","24","11","245","125","3","9.1","0.87","473.071","7.685","431244.672","412000.396"
"1","24","12","263","148","4","9.6","0.87","520.746","8.947","472138.389","451445.086"
"1","24","13","205","157","3","9.8","0.87","445.613","7.165","404512.023","386214.991"
"1","24","14","154","142","2","9.2","0.87","373.529","5.664","339779.123","323775.835"
"1","24","15","0","76","2","8.5","0.87","75.218","2.78","64877.408","58614.981"
"1","24","16","0","31","1","7.8","0.87","26.826","1.294","21912.208","17172.209"
"1","24","17","0","0","0","7.2","0.87","0","0","0","0"
"1","24","18","0","0","0","6.8","0.87","0","0","0","0"
"1","24","19","0","0","0","6.1","0.87","0","0","0","0"
"1","24","20","0","0","0","5.2","0.87","0","0","0","0"
"1","24","21","0","0","-1","4.8","0.87","0","-1","0","0"
"1","24","22","0","0","-1","4.6","0.87","0","-1","0","0"
"1","24","23","0","0","-2","4.1","0.87","0","-2","0","0"
"1","25","0","0","0","-3","3.3","0.87","0","-3","0","0"
"1","25","1","0","0","-4","2.5","0.87","0","-4","0","0"
"1","25","2","0","0","-5","1.9","0.87","0","-5","0","0"
"1","25","3","0","0","-5","1.3","0.87","0","-5","0","0"
"1","25","4","0","0","-5","0.9","0.87","0","-5","0","0"
"1","25","5","0","0","-4","0.6","0.87","0","-4","0","0"
"1","25","6","0","0","-4","0.6","0.87","0","-4","0","0"
"1","25","7","0","0","-4","0.9","0.87","0","-4","0","0"
"1","25","8","0","0","-3","1.7","0.87","0","-3","0","0"
"1","25","9","80","39","-1","3","0.87","160.8","2.182","138252.223","129389.834"
"1","25","10","216","87","0","4.3","0.87","392.204","6.457","357361.622","340735.317"
"1","25","11","300","121","2","5.3","0.87","525.552","9.607","477498.09","456614.872"
"1","25","12","332","141","4","6.2","0.87","584.527","11.622","526891.216","504257.803"
"1","25","13","150","162","5","7.1","0.87","392.341","9.649","351328.644","334916.111"
"1","25","14","174","143","6","8.2","0.87","396.02","10.234","355300.349","338747.082"
"1","25","15","558","67","5","9","0.87","760.667","12.61","690690.238","662252.774"
"1","25","16","0","18","3","9.5","0.87","15.505","3.147","12312.147","7912.316"
"1","25","17","0","2","2","10","0.87","1.026","2.009","0","0"
"1","25","18","0","0","1","10.5","0.87","0","1","0","0"
"1","25","19","0","0","0","10.9","0.87","0","0","0","0"
"1","25","20","0","0","0","10.4","0.87","0","0","0","0"
"1","25","21","0","0","0","9.6","0.87","0","0","0","0"
"1","25","22","0","0","0","8.9","0.87","0","0","0","0"
"1","25","23","0","0","0","8.3","0.87","0","0","0","0"
"1","26","0","0","0","-1","8","0.87","0","-1","0","0"
"1","26","1","0","0","-1","7.8","0.87","0","-1","0","0"
"1","26","2","0","0","-1","7.4","0.87","0","-1","0","0"
"1","26","3","0","0","-3","7.8","0.87","0","-3","0","0"
"1","26","4","0","0","-5","9","0.87","0","-5","0","0"
"1","26","5","0","0","-8","9.9","0.87","0","-8","0","0"
"1","26","6","0","0","-11","10.8","0.87","0","-11","0","0"
"1","26","7","0","0","-13","12","0.87","0","-13","0","0"
"1","26","8","0","0","-14","12.7","0.87","0","-14","0","0"
"1","26","9","627","31","-16","12.8","0.87","752.601","-10.355","706223.764","677235.885"
"1","26","10","832","48","-17","12.5","0.87","1015.733","-9.14","989162.651","833333.333"
"1","26","11","919","58","-18","11.9","0.87","1123.407","-8.953","1093288.16","833333.333"
"1","26","12","953","64","-18","11.4","0.87","1171.438","-8.245","1133658.204","833333.333"
"1","26","13","728","71","-19","10.8","0.87","945.975","-10.782","922859.106","833333.333"
"1","26","14","932","61","-19","10.2","0.87","1143.208","-8.606","1109818.727","833333.333"
"1","26","15","869","52","-19","9.4","0.87","1066.273","-8.671","1038150.695","833333.333"
"1","26","16","728","38","-20","8.6","0.87","878.228","-10.943","848740.601","814702.784"
"1","26","17","336","12","-20","7.9","0.87","342.179","-16.555","257280.74","244200.698"
"1","26","18","0","0","-21","7.4","0.87","0","-21","0","0"
"1","26","19","0","0","-21","6.9","0.87","0","-21","0","0"
"1","26","20","0","0","-21","6.4","0.87","0","-21","0","0"
"1","26","21","0","0","-22","5.8","0.87","0","-22","0","0"
"1","26","22","0","0","-22","5.2","0.87","0","-22","0","0"
"1","26","23","0","0","-23","4.6","0.87","0","-23","0","0"
"1","27","0","0","0","-23","4.1","0.87","0","-23","0","0"
"1","27","1","0","0","-24","3.6","0.87","0","-24","0","0"
"1","27","2","0","0","-24","3","0.87","0","-24","0","0"
"1","27","3","0","0","-24","2.8","0.87","0","-24","0","0"
"1","27","4","0","0","-24","2.8","0.87","0","-24","0","0"
"1","27","5","0","0","-24","2.7","0.87","0","-24","0","0"
"1","27","6","0","0","-24","2.7","0.87","0","-24","0","0"
"1","27","7","0","0","-24","2.7","0.87","0","-24","0","0"
"1","27","8","0","0","-23","3.2","0.87","0","-23","0","0"
"1","27","9","0","34","-22","3.9","0.87","34.284","-21.413","30156.852","25124.712"
"1","27","10","831","47","-20","4.2","0.87","1013.651","-3.037","969084.36","833333.333"
"1","27","11","914","56","-19","4.2","0.87","1114.504","-0.347","1056186.041","833333.333"
"1","27","12","942","65","-17","4.2","0.87","1160.95","2.413","1086698.933","833333.333"
"1","27","13","947","66","-16","4.4","0.87","1168.019","2.996","1090562.652","833333.333"
"1","27","14","923","62","-16","4.5","0.87","1146.487","2.407","1075048.319","833333.333"
"1","27","15","856","54","-16","4.5","0.87","1055.622","0.959","997573.882","833333.333"
"1","27","16","718","39","-18","3.9","0.87","869.73","-2.863","820907.517","787855.938"
"1","27","17","342","13","-20","3.2","0.87","348.718","-13.801","260011.362","246834.563"
"1","27","18","0","0","-21","2.7","0.87","0","-21","0","0"
"1","27","19","0","0","-22","2.4","0.87","0","-22","0","0"
"1","27","20","0","0","-22","2.1","0.87","0","-22","0","0"
"1","27","21","0","0","-23","1.9","0.87","0","-23","0","0"
"1","27","22","0","0","-23","1.8","0.87","0","-23","0","0"
"1","27","23","0","0","-23","2","0.87","0","-23","0","0"
"1","28","0","0","0","-23","2.4","0.87","0","-23","0","0"
"1","28","1","0","0","-23","2.8","0.87","0","-23","0","0"
"1","28","2","0","0","-23","3","0.87","0","-23","0","0"
"1","28","3","0","0","-23","3.1","0.87","0","-23","0","0"
"1","28","4","0","0","-23","3","0.87","0","-23","0","0"
"1","28","5","0","0","-23","2.7","0.87","0","-23","0","0"
"1","28","6","0","0","-23","2.5","0.87","0","-23","0","0"
"1","28","7","0","0","-23","2.4","0.87","0","-23","0","0"
"1","28","8","0","0","-22","2.9","0.87","0","-22","0","0"
"1","28","9","0","27","-19","3.5","0.87","23.301","-18.576","20074.728","15399.838"
"1","28","10","238","90","-16","3.6","0.87","418.984","-8.361","401923.779","383718.458"
"1","28","11","898","56","-13","3.7","0.87","1097.047","6.742","1016352.231","833333.333"
"1","28","12","932","62","-11","4","0.87","1144.917","8.695","1050195.952","833333.333"
"1","28","13","934","63","-9","4.1","0.87","1148.685","10.476","1046839.114","833333.333"
"1","28","14","908","60","-8","3.9","0.87","1115.196","11.474","1015711.544","833333.333"
"1","28","15","846","52","-8","3","0.87","1042.125","12.97","947323.325","833333.333"
"1","28","16","707","38","-10","2.2","0.87","857.692","9.871","777981.933","746451.377"
"1","28","17","340","14","-12","2.3","0.87","347.26","-4.768","251374.179","238503.43"
"1","28","18","0","0","-12","2.9","0.87","0","-12","0","0"
"1","28","19","0","0","-12","3.5","0.87","0","-12","0","0"
"1","28","20","0","0","-12","3.9","0.87","0","-12","0","0"
"1","28","21","0","0","-12","4.5","0.87","0","-12","0","0"
"1","28","22","0","0","-12","4.9","0.87","0","-12","0","0"
"1","28","23","0","0","-12","5.1","0.87","0","-12","0","0"
"1","29","0","0","0","-12","5.3","0.87","0","-12","0","0"
"1","29","1","0","0","-11","5.1","0.87","0","-11","0","0"
"1","29","2","0","0","-10","5","0.87","0","-10","0","0"
"1","29","3","0","0","-9","5","0.87","0","-9","0","0"
"1","29","4","0","0","-9","4.9","0.87","0","-9","0","0"
"1","29","5","0","0","-9","5","0.87","0","-9","0","0"
