"","consumptionEnergy","generationEnergy","importedEnergy","exportedEnergy","start","end","net_to_grid","year","month","hour","he","day","date"
"230",17.383945,42.2064886111111,11.0106025,35.8331461111111,2018-04-03,2018-04-04,-24.8225436111111,2018,4,0,1,3,2018-04-03
"231",22.3024322222222,28.6074108333333,15.0967108333333,21.4016891666667,2018-04-04,2018-04-05,-6.30497833333333,2018,4,0,1,4,2018-04-04
"232",18.4371775,44.0882166666667,10.6844458333333,36.3354852777778,2018-04-05,2018-04-06,-25.6510394444444,2018,4,0,1,5,2018-04-05
"233",20.3187875,43.4167202777778,12.8298208333333,35.9277536111111,2018-04-06,2018-04-07,-23.0979327777778,2018,4,0,1,6,2018-04-06
"234",23.6866675,22.5060988888889,13.439705,12.2591361111111,2018-04-07,2018-04-08,1.18056888888889,2018,4,0,1,7,2018-04-07
"235",31.1826219444444,41.8050138888889,16.1958052777778,26.8181972222222,2018-04-08,2018-04-09,-10.6223919444444,2018,4,0,1,8,2018-04-08
"236",19.8159763888889,34.4511408333333,10.9636663888889,25.5988308333333,2018-04-09,2018-04-10,-14.6351644444444,2018,4,0,1,9,2018-04-09
"237",17.3387652777778,33.3122869444444,10.5323172222222,26.5058388888889,2018-04-10,2018-04-11,-15.9735216666667,2018,4,0,1,10,2018-04-10
"238",23.1324063888889,12.3777413888889,15.7739688888889,5.01930416666667,2018-04-11,2018-04-12,10.7546647222222,2018,4,0,1,11,2018-04-11
"239",18.3242336111111,6.46404666666667,12.4932994444444,0.633112222222222,2018-04-12,2018-04-13,11.8601872222222,2018,4,0,1,12,2018-04-12
"240",14.8581013888889,34.8996522222222,10.1077480555556,30.1492988888889,2018-04-13,2018-04-14,-20.0415508333333,2018,4,0,1,13,2018-04-13
"241",30.4094461111111,36.6780094444444,14.7089969444444,20.9775602777778,2018-04-14,2018-04-15,-6.26856333333333,2018,4,0,1,14,2018-04-14
"242",25.4022780555556,26.8348686111111,12.9681558333333,14.4007463888889,2018-04-15,2018-04-16,-1.43259055555555,2018,4,0,1,15,2018-04-15
"243",32.2991308333333,2.94221722222222,29.3627111111111,0.00579722222222222,2018-04-16,2018-04-17,29.3569138888889,2018,4,0,1,16,2018-04-16
"244",28.1818127777778,19.1827741666667,19.8258563888889,10.8268183333333,2018-04-17,2018-04-18,8.99903805555555,2018,4,0,1,17,2018-04-17
"245",16.1321827777778,46.5154755555556,10.37514,40.7584322222222,2018-04-18,2018-04-19,-30.3832922222222,2018,4,0,1,18,2018-04-18
"246",18.8006922222222,47.2083583333333,10.2437619444444,38.6514286111111,2018-04-19,2018-04-20,-28.4076666666667,2018,4,0,1,19,2018-04-19
"247",20.2341338888889,43.0512955555555,14.3909761111111,37.2081375,2018-04-20,2018-04-21,-22.8171613888889,2018,4,0,1,20,2018-04-20
"248",17.1620408333333,12.1034858333333,9.89529944444445,4.83674444444444,2018-04-21,2018-04-22,5.058555,2018,4,0,1,21,2018-04-21
"249",26.3665330555556,39.9733741666667,12.3546769444444,25.9615180555556,2018-04-22,2018-04-23,-13.6068411111111,2018,4,0,1,22,2018-04-22
"250",21.3140783333333,46.7488455555556,10.1781105555556,35.6128777777778,2018-04-23,2018-04-24,-25.4347672222222,2018,4,0,1,23,2018-04-23
"251",18.1589861111111,36.7486497222222,9.32701027777778,27.9166741666667,2018-04-24,2018-04-25,-18.5896638888889,2018,4,0,1,24,2018-04-24
"252",23.0923236111111,45.7880627777778,11.9852052777778,34.6809444444444,2018-04-25,2018-04-26,-22.6957391666667,2018,4,0,1,25,2018-04-25
"253",19.0206708333333,45.2389266666667,11.3692480555556,37.5875038888889,2018-04-26,2018-04-27,-26.2182558333333,2018,4,0,1,26,2018-04-26
"254",15.9382266666667,46.1745494444444,10.1248677777778,40.3611905555556,2018-04-27,2018-04-28,-30.2363227777778,2018,4,0,1,27,2018-04-27
"255",18.1110402777778,42.5071558333333,8.20422416666667,32.6003394444444,2018-04-28,2018-04-29,-24.3961152777778,2018,4,0,1,28,2018-04-28
"256",31.6421286111111,16.7361819444444,22.9616933333333,8.05574694444444,2018-04-29,2018-04-30,14.9059463888889,2018,4,0,1,29,2018-04-29
"257",17.4970594444444,46.8458897222222,10.3866611111111,39.7354913888889,2018-04-30,2018-05-01,-29.3488302777778,2018,4,0,1,30,2018-04-30
"258",15.4003958333333,30.8482222222222,7.88892166666667,23.3367480555556,2018-05-01,2018-05-02,-15.4478263888889,2018,5,0,1,1,2018-05-01
"259",16.2511966666667,32.5266966666667,9.92647138888889,26.2019711111111,2018-05-02,2018-05-03,-16.2754997222222,2018,5,0,1,2,2018-05-02
"260",14.9544219444444,37.18589,8.7608275,30.9922952777778,2018-05-03,2018-05-04,-22.2314677777778,2018,5,0,1,3,2018-05-03
"261",19.3272180555556,37.5467336111111,12.1628808333333,30.3823966666667,2018-05-04,2018-05-05,-18.2195158333333,2018,5,0,1,4,2018-05-04
"262",20.2797019444444,44.9687911111111,6.96394361111111,31.6530327777778,2018-05-05,2018-05-06,-24.6890891666667,2018,5,0,1,5,2018-05-05
"263",19.4447061111111,42.1434252777778,11.0481625,33.7468813888889,2018-05-06,2018-05-07,-22.6987188888889,2018,5,0,1,6,2018-05-06
