Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,19,1,0,0,-6.1,4.4,0,-6.1,0,0
1,19,2,0,0,-6.1,2.8,0,-6.1,0,0
1,19,3,0,0,-5.6,3.1,0,-5.6,0,0
1,19,4,0,0,-5.6,1.7,0,-5.6,0,0
1,19,5,0,0,-5,2.2,0,-5,0,0
1,19,6,0,0,-5,2.8,0,-5,0,0
1,19,7,0,0,-3.3,3.6,0,-3.3,0,0
1,19,8,0,5,-1.1,5,4.523,-2.375,31.607,0
1,19,9,10,30,-2.2,3.6,39.625,-3.093,275.768,230.556
1,19,10,12,71,-1.1,2.2,84.016,-0.813,582.254,530.907
1,19,11,14,98,1.7,5,115.129,2.631,787.216,731.518
1,19,12,0,71,2.2,2.2,67.274,2.314,460.976,412.11
1,19,13,0,45,1.7,1.7,40.877,0.833,281.862,236.532
1,19,14,0,55,2.2,4.4,51.42,1.766,353.159,306.44
1,19,15,1,48,1.7,5.8,50.085,1.328,344.499,297.949
1,19,16,48,35,2.2,6.4,78.918,2.343,528.505,478.266
1,19,17,0,2,2.2,4.4,0,2.2,0,0
1,19,18,0,0,-0.6,0.8,0,-0.6,0,0
1,19,19,0,0,1.1,1.4,0,1.1,0,0
1,19,20,0,0,1.7,4.4,0,1.7,0,0
1,19,21,0,0,3.9,5.8,0,3.9,0,0
1,19,22,0,0,4.4,8.6,0,4.4,0,0
1,19,23,0,0,2.8,5,0,2.8,0,0
1,20,0,0,0,3.3,8.6,0,3.3,0,0
1,20,1,0,0,2.2,9.7,0,2.2,0,0
1,20,2,0,0,1.1,8.9,0,1.1,0,0
1,20,3,0,0,0.6,10.3,0,0.6,0,0
1,20,4,0,0,0,10.3,0,0,0,0
1,20,5,0,0,-0.6,8.1,0,-0.6,0,0
1,20,6,0,0,-0.6,7.2,0,-0.6,0,0
1,20,7,0,0,0.6,9.7,0,0.6,0,0
1,20,8,0,8,0,8.6,7.236,-0.87,50.254,9.271
1,20,9,154,35,0.6,9.7,147.87,1.576,986.523,926.404
1,20,10,87,77,0.6,9.7,161.543,1.85,1101.384,1038.631
1,20,11,279,96,0.6,10.3,351.173,4.178,2375.322,2279.176
1,20,12,294,108,1.1,11.1,392.503,5.102,2649.298,2544.965
1,20,13,427,92,1.1,10.8,487.179,6.353,3267.112,3143.017
1,20,14,409,79,0.6,8.9,422.928,5.792,2831.069,2721.109
1,20,15,373,61,0.6,8.9,323.023,4.365,2146.059,2056.488
1,20,16,9,24,-0.6,7.5,33.524,-0.909,230.537,186.192
1,20,17,0,2,-2.2,5.8,0,-2.2,0,0
1,20,18,0,0,-2.2,4.4,0,-2.2,0,0
1,20,19,0,0,-2.2,5.3,0,-2.2,0,0
1,20,20,0,0,-1.7,5.8,0,-1.7,0,0
1,20,21,0,0,-2.2,5.3,0,-2.2,0,0
1,20,22,0,0,-1.7,7.2,0,-1.7,0,0
1,20,23,0,0,-2.2,7.2,0,-2.2,0,0
1,21,0,0,0,-2.2,4.4,0,-2.2,0,0
1,21,1,0,0,-6.1,5,0,-6.1,0,0
1,21,2,0,0,-7.2,3.1,0,-7.2,0,0
1,21,3,0,0,-7.8,4.4,0,-7.8,0,0
1,21,4,0,0,-8.3,4.4,0,-8.3,0,0
1,21,5,0,0,-7.2,4.4,0,-7.2,0,0
1,21,6,0,0,-7.8,3.9,0,-7.8,0,0
1,21,7,0,0,-8.9,2.8,0,-8.9,0,0
1,21,8,0,6,-7.8,3.1,5.427,-9.563,39.063,0
1,21,9,27,33,-7.8,1.7,52.14,-8.663,368.483,321.462
1,21,10,12,71,-6.1,2.8,82.875,-5.828,586.423,534.99
1,21,11,59,107,-4.4,1.7,173.402,-1.203,1203.391,1138.248
1,21,12,346,110,-3.3,5.3,453.246,4.162,3071.682,2954.033
1,21,13,533,73,-3.3,4.4,552.812,7.693,3684.619,3546.145
1,21,14,637,48,-1.7,3.6,545.821,10.66,3571.434,3436.939
1,21,15,372,62,-2.2,3.1,324.475,5.462,2146.586,2057.001
1,21,16,46,29,-2.2,2.2,63.568,-1.438,430.63,382.374
1,21,17,0,1,-6.1,2.8,0,-6.1,0,0
1,21,18,0,0,-5.6,3.1,0,-5.6,0,0
1,21,19,0,0,-2.2,2.2,0,-2.2,0,0
1,21,20,0,0,-3.3,5,0,-3.3,0,0
1,21,21,0,0,-5.6,1.4,0,-5.6,0,0
1,21,22,0,0,-6.1,1.7,0,-6.1,0,0
1,21,23,0,0,-8.9,3.6,0,-8.9,0,0
1,22,0,0,0,-7.2,3.1,0,-7.2,0,0
1,22,1,0,0,-6.1,3.1,0,-6.1,0,0
1,22,2,0,0,-3.9,2.8,0,-3.9,0,0
1,22,3,0,0,-3.9,3.6,0,-3.9,0,0
1,22,4,0,0,-3.9,1.4,0,-3.9,0,0
1,22,5,0,0,-3.9,3.6,0,-3.9,0,0
1,22,6,0,0,-3.9,4.4,0,-3.9,0,0
1,22,7,0,0,-2.8,3.6,0,-2.8,0,0
1,22,8,0,5,-2.8,3.6,4.523,-4.383,31.871,0
1,22,9,0,27,-2.2,1.4,25.167,-3.982,177.059,133.728
1,22,10,39,75,-1.1,0.8,114.441,0.24,787.657,731.95
1,22,11,123,115,-0.6,3.1,247.569,3.958,1679.447,1602.494
1,22,12,182,122,0,1.7,307.906,7.836,2055.447,1968.407
1,22,13,169,122,0.6,2.2,296.177,7.695,1977.87,1892.966
1,22,14,566,110,1.1,1.7,577.482,16.79,3683.139,3544.717
1,22,15,411,84,0.6,1.4,374.565,12.395,2406.971,2309.896
1,22,16,210,34,-1.1,0.6,147.637,4.33,949.942,890.649
1,22,17,0,2,-5.6,2.2,0,-5.6,0,0
1,22,18,0,0,-3.3,2.8,0,-3.3,0,0
1,22,19,0,0,-2.8,2.2,0,-2.8,0,0
1,22,20,0,0,-2.8,1.7,0,-2.8,0,0
1,22,21,0,0,-2.2,2.8,0,-2.2,0,0
1,22,22,0,0,-2.2,2.8,0,-2.2,0,0
1,22,23,0,0,-4.4,2.8,0,-4.4,0,0
1,23,0,0,0,-5.6,3.6,0,-5.6,0,0
1,23,1,0,0,-7.8,2.8,0,-7.8,0,0
1,23,2,0,0,-7.2,3.6,0,-7.2,0,0
1,23,3,0,0,-7.8,2.8,0,-7.8,0,0
1,23,4,0,0,-7.2,3.9,0,-7.2,0,0
1,23,5,0,0,-5,4.4,0,-5,0,0
1,23,6,0,0,-2.2,5.8,0,-2.2,0,0
1,23,7,0,0,-3.3,5.8,0,-3.3,0,0
1,23,8,0,4,-3.3,4.4,3.618,-4.564,25.516,0
1,23,9,0,19,-2.8,5.8,17.22,-3.846,121.084,78.799
1,23,10,0,42,-2.8,1.7,38.165,-4.012,268.544,223.471
1,23,11,0,79,-2.8,2.8,77.632,-2.702,543.284,492.741
1,23,12,13,116,-2.2,0.8,133.376,0.207,921.744,863.083
1,23,13,97,127,-1.7,1.7,246.061,3.867,1671.973,1595.213
1,23,14,255,94,-1.1,5,320.99,4.154,2168.017,2077.828
1,23,15,438,46,-0.6,4.4,345.85,5.762,2281.353,2187.932
1,23,16,29,27,2.2,5.8,51.593,2.266,346.201,299.618
1,23,17,0,3,1.7,5.3,0,1.7,0,0
1,23,18,0,0,1.1,3.9,0,1.1,0,0
1,23,19,0,0,-0.6,3.6,0,-0.6,0,0
1,23,20,0,0,-1.7,3.9,0,-1.7,0,0
1,23,21,0,0,-3.3,4.4,0,-3.3,0,0
1,23,22,0,0,-3.3,5,0,-3.3,0,0
1,23,23,0,0,-5,5.3,0,-5,0,0
1,24,0,0,0,-5.6,5.8,0,-5.6,0,0
1,24,1,0,0,-5,5.3,0,-5,0,0
1,24,2,0,0,-6.1,5,0,-6.1,0,0
1,24,3,0,0,-4.4,3.9,0,-4.4,0,0
1,24,4,0,0,-3.9,4.4,0,-3.9,0,0
1,24,5,0,0,-6.7,4.4,0,-6.7,0,0
1,24,6,0,0,-4.4,3.6,0,-4.4,0,0
1,24,7,0,1,-2.8,5,0,-2.8,0,0
1,24,8,0,10,-1.7,3.9,9.045,-3.133,63.413,22.19
1,24,9,148,36,-1.1,3.6,144.733,0.531,970.94,911.174
1,24,10,264,76,-0.6,6.4,298.965,3.387,2016.824,1930.852
1,24,11,671,80,-0.6,5,651.036,11.227,4266.069,4106.196
1,24,12,693,85,1.1,4.4,710.684,15.782,4573.997,4402.143
1,24,13,393,120,1.7,2.8,500.23,14.446,3239.849,3116.664
1,24,14,432,158,2.2,3.1,550.589,15.121,3544.924,3411.353
1,24,15,61,88,1.1,0,159.125,10.969,1043.066,981.659
1,24,16,126,28,2.2,2.2,105.65,3.54,688.149,634.579
1,24,17,0,2,0,2.8,0,0,0,0
1,24,18,0,0,0,5,0,0,0,0
1,24,19,0,0,-1.7,2.8,0,-1.7,0,0
1,24,20,0,0,-1.1,2.8,0,-1.1,0,0
1,24,21,0,0,-1.7,3.9,0,-1.7,0,0
1,24,22,0,0,-2.2,3.1,0,-2.2,0,0
1,24,23,0,0,-1.7,3.9,0,-1.7,0,0
1,25,0,0,0,-1.1,5.3,0,-1.1,0,0
1,25,1,0,0,-1.1,5.8,0,-1.1,0,0
1,25,2,0,0,-2.2,6.4,0,-2.2,0,0
1,25,3,0,0,-5,5,0,-5,0,0
1,25,4,0,0,-6.1,4.4,0,-6.1,0,0
1,25,5,0,0,-6.7,3.9,0,-6.7,0,0
1,25,6,0,0,-7.8,3.9,0,-7.8,0,0
1,25,7,0,1,-8.3,3.6,0,-8.3,0,0
1,25,8,0,8,-9.4,2.2,7.236,-11.068,52.401,11.379
1,25,9,44,40,-8.9,1.4,78.357,-8.972,553.949,503.187
1,25,10,71,86,-8.3,2.8,151.257,-6.147,1067.486,1005.517
1,25,11,86,160,-8.3,2.2,282.395,-2.019,1967.164,1882.552
1,25,12,88,212,-8.3,2.8,376.654,0.319,2600.498,2497.649
1,25,13,0,217,-8.3,1.7,287.501,-0.356,1992.356,1907.056
1,25,14,84,163,-8.3,2.2,295.244,-1.163,2048.333,1961.491
1,25,15,220,73,-8.3,2.2,242.627,-2.596,1670.021,1593.312
1,25,16,0,22,-8.9,2.8,21.919,-9.625,157.81,114.84
1,25,17,0,2,-9.4,1.7,0,-9.4,0,0
1,25,18,0,0,-10,1.7,0,-10,0,0
1,25,19,0,0,-10,1.7,0,-10,0,0
1,25,20,0,0,-10.6,1.4,0,-10.6,0,0
1,25,21,0,0,-11.1,0,0,-11.1,0,0
1,25,22,0,0,-11.1,0.8,0,-11.1,0,0
1,25,23,0,0,-11.1,0.8,0,-11.1,0,0
1,26,0,0,0,-11.1,0.8,0,-11.1,0,0
1,26,1,0,0,-11.1,0,0,-11.1,0,0
1,26,2,0,0,-11.7,0.8,0,-11.7,0,0
1,26,3,0,0,-11.1,0,0,-11.1,0,0
1,26,4,0,0,-11.1,0,0,-11.1,0,0
1,26,5,0,0,-10.6,0,0,-10.6,0,0
1,26,6,0,0,-10.6,0,0,-10.6,0,0
1,26,7,0,1,-11.1,0,0,-11.1,0,0
1,26,8,0,9,-12.2,2.2,8.141,-14.175,59.687,18.533
1,26,9,67,43,-11.1,3.1,94.484,-10.665,669.846,616.664
1,26,10,200,79,-10.6,3.6,247.982,-6.287,1744.001,1665.364
1,26,11,344,104,-10,1.4,428.63,2.27,2924.196,2811.293
1,26,12,102,138,-10,5,265.467,-5.543,1877.097,1794.926
1,26,13,64,128,-10,5,204.657,-7.017,1456.026,1384.749
1,26,14,154,112,-10.6,2.8,261.821,-5.143,1842.433,1761.189
1,26,15,101,76,-10,2.8,165.874,-6.871,1168.429,1104.111
1,26,16,81,25,-10,0,75.201,-7.814,515.813,465.834
1,26,17,0,3,-10.6,2.8,0,-10.6,0,0
1,26,18,0,0,-10.6,4.4,0,-10.6,0,0
1,26,19,0,0,-10.6,2.8,0,-10.6,0,0
1,26,20,0,0,-13.3,3.9,0,-13.3,0,0
1,26,21,0,0,-15.6,3.6,0,-15.6,0,0
1,26,22,0,0,-17.2,2.8,0,-17.2,0,0
1,26,23,0,0,-18.3,1.4,0,-18.3,0,0
1,27,0,0,0,-19.4,0.8,0,-19.4,0,0
1,27,1,0,0,-17.8,2.8,0,-17.8,0,0
1,27,2,0,0,-17.2,1.4,0,-17.2,0,0
1,27,3,0,0,-17.8,2.8,0,-17.8,0,0
1,27,4,0,0,-18.9,3.6,0,-18.9,0,0
1,27,5,0,0,-18.9,2.8,0,-18.9,0,0
1,27,6,0,0,-19.4,2.2,0,-19.4,0,0
1,27,7,0,1,-18.3,1.4,0,-18.3,0,0
1,27,8,0,14,-15.6,3.6,12.663,-16.955,93.872,52.09
1,27,9,380,32,-14.4,3.6,258.496,-10.032,1789.561,1709.723
1,27,10,654,59,-13.3,3.1,540.641,-0.882,3700.206,3561.179
1,27,11,715,83,-11.7,3.9,693.405,3.53,4699.599,4522.729
1,27,12,683,81,-9.4,1.7,703.162,11.813,4607.811,4434.614
1,27,13,699,109,-9.4,3.6,735.253,7.919,4899.162,4714.169
1,27,14,689,62,-7.2,2.2,618.552,10.206,4061.743,3909.572
1,27,15,441,77,-9.4,2.8,389.823,0.601,2638.399,2534.399
1,27,16,259,26,-7.8,3.1,159.617,-4.604,1057.664,995.922
1,27,17,0,2,-7.8,3.6,1.809,-9.212,13.003,0
1,27,18,0,0,-8.3,1.7,0,-8.3,0,0
1,27,19,0,0,-10,1.4,0,-10,0,0
1,27,20,0,0,-10.6,2.2,0,-10.6,0,0
1,27,21,0,0,-8.3,2.8,0,-8.3,0,0
1,27,22,0,0,-8.9,2.2,0,-8.9,0,0
1,27,23,0,0,-7.8,2.8,0,-7.8,0,0
1,28,0,0,0,-7.2,1.7,0,-7.2,0,0
1,28,1,0,0,-7.2,2.2,0,-7.2,0,0
1,28,2,0,0,-7.2,2.2,0,-7.2,0,0
1,28,3,0,0,-6.7,3.1,0,-6.7,0,0
1,28,4,0,0,-6.7,2.2,0,-6.7,0,0
1,28,5,0,0,-7.2,3.9,0,-7.2,0,0
1,28,6,0,0,-8.3,4.4,0,-8.3,0,0
1,28,7,0,1,-11.1,5.3,0,-11.1,0,0
1,28,8,0,12,-12.8,5.3,10.854,-14.034,79.539,38.021
1,28,9,363,36,-14.4,3.9,254.995,-10.303,1770.063,1690.74
1,28,10,545,101,-16.7,3.1,518.861,-4.738,3616.11,3480.052
1,28,11,668,75,-15.6,3.9,649.324,-1.381,4493.661,4324.976
1,28,12,708,111,-15,2.8,757.979,4.565,5127.506,4932.988
1,28,13,425,126,-14.4,3.1,537.497,-0.613,3717.156,3577.527
1,28,14,663,102,-15,1.7,642.075,4.179,4331.293,4168.92
1,28,15,588,52,-16.1,0,450.01,6.122,2966.747,2852.485
1,28,16,269,42,-20,0.8,187.231,-12.54,1291.409,1224.163
1,28,17,0,5,-20.6,1.4,4.523,-22.088,34.201,0
1,28,18,0,0,-20,1.4,0,-20,0,0
1,28,19,0,0,-21.1,1.4,0,-21.1,0,0
1,28,20,0,0,-22.2,0.8,0,-22.2,0,0
1,28,21,0,0,-21.7,0.8,0,-21.7,0,0
1,28,22,0,0,-21.7,2.2,0,-21.7,0,0
1,28,23,0,0,-21.7,3.1,0,-21.7,0,0
1,29,0,0,0,-17.2,3.6,0,-17.2,0,0
1,29,1,0,0,-17.2,4.4,0,-17.2,0,0
1,29,2,0,0,-18.3,4.4,0,-18.3,0,0
1,29,3,0,0,-17.8,4.4,0,-17.8,0,0
1,29,4,0,0,-17.2,3.9,0,-17.2,0,0
1,29,5,0,0,-17.8,3.1,0,-17.8,0,0
1,29,6,0,0,-16.1,2.8,0,-16.1,0,0
1,29,7,0,1,-16.1,2.8,0,-16.1,0,0
1,29,8,0,18,-16.1,2.2,16.281,-17.912,121.146,78.859
1,29,9,520,48,-13.9,2.2,345.221,-6.271,2352.634,2257.149
1,29,10,617,104,-13.9,2.8,571.612,0.024,3904.79,3758.401
1,29,11,609,117,-12.8,2.8,653.742,3.836,4428.378,4262.246
1,29,12,621,198,-12.2,3.1,787.632,7.297,5268.722,5068.189
1,29,13,626,132,-11.7,2.2,710.294,8.52,4722.724,4544.922
1,29,14,498,86,-10,4.4,506.446,0.535,3471.496,3340.465
1,29,15,590,52,-10.6,3.1,452.999,0.284,3062.98,2945.614
1,29,16,339,26,-12.8,2.2,198.838,-7.656,1331.457,1263.242
1,29,17,0,4,-15.6,0.8,3.618,-17.128,26.839,0
1,29,18,0,0,-16.1,1.4,0,-16.1,0,0
1,29,19,0,0,-14.4,1.4,0,-14.4,0,0
1,29,20,0,0,-13.9,0,0,-13.9,0,0
1,29,21,0,0,-13.9,0,0,-13.9,0,0
1,29,22,0,0,-13.3,0,0,-13.3,0,0
1,29,23,0,0,-13.3,0,0,-13.3,0,0
1,30,0,0,0,-14.4,0,0,-14.4,0,0
1,30,1,0,0,-14.4,0,0,-14.4,0,0
1,30,2,0,0,-16.1,1.4,0,-16.1,0,0
1,30,3,0,0,-20,3.9,0,-20,0,0
1,30,4,0,0,-22.2,3.6,0,-22.2,0,0
1,30,5,0,0,-25.6,3.6,0,-25.6,0,0
1,30,6,0,0,-25,3.6,0,-25,0,0
1,30,7,0,1,-23.9,1.7,0,-23.9,0,0
1,30,8,0,26,-26.1,0,23.517,-29.603,182.989,139.546
1,30,9,356,90,-25.6,2.8,311.244,-19.173,2256.396,2163.692
1,30,10,622,121,-22.2,3.1,595.121,-8.005,4205.067,4047.514
1,30,11,733,139,-21.1,0,778.615,12.249,5084.843,4892.123
1,30,12,761,145,-17.2,0,849.104,19.313,5382.288,5176.85
1,30,13,746,134,-16.7,1.7,801.051,8.31,5330.549,5127.353
1,30,14,706,99,-16.1,1.7,677.178,5.207,4549.158,4378.287
1,30,15,613,79,-17.8,1.4,491.614,-1.23,3349.502,3222.634
1,30,16,267,51,-20.6,2.2,200.869,-15.084,1406.791,1336.733
1,30,17,0,4,-21.7,1.7,3.618,-23.107,27.468,0
1,30,18,0,0,-22.2,3.1,0,-22.2,0,0
1,30,19,0,0,-23.3,0.8,0,-23.3,0,0
1,30,20,0,0,-23.9,1.7,0,-23.9,0,0
1,30,21,0,0,-23.3,2.2,0,-23.3,0,0
1,30,22,0,0,-23.3,2.2,0,-23.3,0,0
1,30,23,0,0,-23.3,3.6,0,-23.3,0,0
1,31,0,0,0,-20,6.4,0,-20,0,0
1,31,1,0,0,-19.4,5.3,0,-19.4,0,0
1,31,2,0,0,-18.3,3.6,0,-18.3,0,0
1,31,3,0,0,-17.2,3.1,0,-17.2,0,0
1,31,4,0,0,-16.7,3.6,0,-16.7,0,0
1,31,5,0,0,-16.1,5.3,0,-16.1,0,0
1,31,6,0,0,-16.1,6.7,0,-16.1,0,0
1,31,7,0,1,-16.7,6.7,0,-16.7,0,0
1,31,8,0,8,-17.2,6.4,7.236,-18.328,53.93,12.88
1,31,9,0,38,-17.2,6.4,36.723,-17.826,273.158,227.996
1,31,10,16,89,-17.8,5.3,104.586,-17.18,774.621,719.197
1,31,11,155,136,-17.8,5.3,299.599,-13.366,2183.809,2093.173
1,31,12,116,157,-18.3,5.8,302.953,-13.784,2215.125,2123.6
1,31,13,92,149,-17.8,6.4,256.005,-14.37,1876.044,1793.9
1,31,14,121,122,-18.3,7.5,249.807,-15.375,1834.128,1753.106
1,31,15,204,73,-18.3,8.1,231.164,-15.806,1681.597,1604.588
1,31,16,69,31,-18.9,6.7,82.208,-18.504,594.608,543.005
1,31,17,0,5,-19.4,6.7,4.523,-20.439,33.984,0
1,31,18,0,0,-19.7,5.3,0,-19.7,0,0
1,31,19,0,0,-19.3,5.8,0,-19.3,0,0
1,31,20,0,0,-19.1,7.2,0,-19.1,0,0
1,31,21,0,0,-19.3,7.2,0,-19.3,0,0
1,31,22,0,0,-20.1,7.2,0,-20.1,0,0
1,31,23,0,0,-21.3,5.8,0,-21.3,0,0
2,1,0,0,0,-22.3,6.4,0,-22.3,0,0
2,1,1,0,0,-22.8,6.4,0,-22.8,0,0
2,1,2,0,0,-22.3,5.8,0,-22.3,0,0
2,1,3,0,0,-21,6.7,0,-21,0,0
2,1,4,0,0,-19.4,8.1,0,-19.4,0,0
2,1,5,0,0,-17.8,8.1,0,-17.8,0,0
2,1,6,0,0,-16.7,8.1,0,-16.7,0,0
2,1,7,0,1,-17.2,8.9,0,-17.2,0,0
2,1,8,0,15,-15.6,8.1,13.568,-16.468,100.384,58.482
2,1,9,263,43,-15,8.9,210.613,-13.128,1487.426,1415.365
2,1,10,234,91,-15.6,8.1,285.595,-12.352,2059.644,1972.488
2,1,11,129,130,-14.4,5.3,266.967,-10.312,1922.719,1839.317
2,1,12,0,106,-13.9,5.8,103.802,-13.019,757.594,702.538
2,1,13,0,110,-13.9,4.4,109.238,-12.994,797.187,741.272
2,1,14,5,111,-13.3,5.8,119.101,-12.362,866.725,809.287
2,1,15,32,76,-13.3,6.4,106.894,-12.617,775.203,719.766
2,1,16,84,33,-13.3,3.6,91.018,-12.7,641.633,589.046
2,1,17,0,9,-13.9,4.4,8.141,-15.177,59.925,18.766
2,1,18,0,0,-16.7,4.4,0,-16.7,0,0
2,1,19,0,0,-17.2,6.4,0,-17.2,0,0
2,1,20,0,0,-17.2,6.7,0,-17.2,0,0
2,1,21,0,0,-17.2,6.4,0,-17.2,0,0
2,1,22,0,0,-17.8,5.3,0,-17.8,0,0
2,1,23,0,0,-17.8,3.6,0,-17.8,0,0
2,2,0,0,0,-20,2.8,0,-20,0,0
2,2,1,0,0,-20,2.2,0,-20,0,0
2,2,2,0,0,-21.1,1.7,0,-21.1,0,0
2,2,3,0,0,-20,2.2,0,-20,0,0
2,2,4,0,0,-16.1,3.6,0,-16.1,0,0
2,2,5,0,0,-13.3,1.7,0,-13.3,0,0
2,2,6,0,0,-6.1,2.8,0,-6.1,0,0
2,2,7,0,1,-7.8,3.6,0,-7.8,0,0
2,2,8,0,14,-8.9,3.6,12.52,-10.446,90.44,48.722
2,2,9,147,53,-7.8,3.6,155.046,-5.921,1072.443,1010.361
2,2,10,570,90,-6.1,4.4,520.223,3.625,3501.652,3369.581
2,2,11,766,71,-6.1,5,719.018,7.426,4794.62,4613.906
2,2,12,791,76,-5.6,4.4,787.115,10.842,5182.403,4985.558
2,2,13,787,76,-6.1,4.4,773.227,10.186,5103.292,4909.795
2,2,14,716,70,-7.8,3.6,657.467,7.834,4367.591,4203.817
2,2,15,449,67,-9.4,3.6,386.404,-0.378,2629.301,2525.578
2,2,16,298,41,-9.4,3.1,205.303,-5.049,1376.47,1307.157
2,2,17,0,8,-12.8,1.7,7.236,-14.122,53.044,12.011
2,2,18,0,0,-13.9,3.1,0,-13.9,0,0
2,2,19,0,0,-14.4,2.8,0,-14.4,0,0
2,2,20,0,0,-16.1,3.1,0,-16.1,0,0
2,2,21,0,0,-14.4,1.4,0,-14.4,0,0
2,2,22,0,0,-17.2,0,0,-17.2,0,0
2,2,23,0,0,-18.3,0,0,-18.3,0,0
2,3,0,0,0,-18.9,0,0,-18.9,0,0
2,3,1,0,0,-21.1,0,0,-21.1,0,0
2,3,2,0,0,-20.6,1.4,0,-20.6,0,0
2,3,3,0,0,-19.4,1.4,0,-19.4,0,0
2,3,4,0,0,-18.3,1.4,0,-18.3,0,0
2,3,5,0,0,-15.6,0,0,-15.6,0,0
2,3,6,0,0,-15.6,1.4,0,-15.6,0,0
2,3,7,0,1,-16.7,0,0,-16.7,0,0
2,3,8,0,11,-21.1,0,9.819,-25.328,75.177,33.739
2,3,9,429,37,-20,2.2,292.305,-13.776,2058.803,1971.671
2,3,10,662,57,-17.2,1.4,550.317,-0.709,3768.989,3627.51
2,3,11,748,72,-16.7,3.1,714.835,0.934,4902.111,4716.997
2,3,12,794,76,-13.3,0,791.984,20.558,4991.694,4802.871
2,3,13,790,78,-12.8,0,787.71,21.426,4942.874,4756.076
2,3,14,723,82,-12.2,1.7,679.174,8.88,4492.735,4324.087
2,3,15,517,69,-15.6,3.1,432.055,-4.606,2991.375,2876.323
2,3,16,90,37,-16.7,5,98.766,-15.513,704.82,650.896
2,3,17,0,9,-17.8,5,8.141,-18.957,60.82,19.645
2,3,18,0,0,-16.1,5.3,0,-16.1,0,0
2,3,19,0,0,-18.3,5.8,0,-18.3,0,0
2,3,20,0,0,-18.9,5.3,0,-18.9,0,0
2,3,21,0,0,-17.8,5,0,-17.8,0,0
2,3,22,0,0,-15.6,6.4,0,-15.6,0,0
2,3,23,0,0,-16.1,6.4,0,-16.1,0,0
2,4,0,0,0,-16.1,5.8,0,-16.1,0,0
2,4,1,0,0,-17.2,3.1,0,-17.2,0,0
2,4,2,0,0,-18.3,2.2,0,-18.3,0,0
2,4,3,0,0,-20,1.7,0,-20,0,0
2,4,4,0,0,-17.8,0,0,-17.8,0,0
2,4,5,0,0,-16.7,2.8,0,-16.7,0,0
2,4,6,0,0,-15.6,1.7,0,-15.6,0,0
2,4,7,0,1,-16.1,1.7,0,-16.1,0,0
2,4,8,0,13,-20.6,3.6,11.615,-22.129,87.85,46.179
2,4,9,432,38,-21.1,1.4,295.806,-13.88,2085.469,1997.596
2,4,10,505,65,-20.6,0,454.854,-0.912,3121.633,3002.354
2,4,11,348,117,-18.9,2.2,450.958,-6.55,3194.773,3073.085
2,4,12,269,146,-17.8,1.4,426.083,-4.326,2996.592,2881.372
2,4,13,711,89,-17.2,0,738.161,13.263,4807.816,4626.565
2,4,14,739,75,-18.3,1.7,685.221,3.115,4647.225,4472.456
2,4,15,646,53,-20.6,1.4,496.766,-3.683,3421.803,3292.477
2,4,16,357,45,-21.7,1.4,229.061,-14.039,1588.033,1513.43
2,4,17,0,12,-25.6,2.2,10.854,-26.592,83.505,41.914
2,4,18,0,0,-25.6,3.1,0,-25.6,0,0
2,4,19,0,0,-25,3.1,0,-25,0,0
2,4,20,0,0,-24.4,3.1,0,-24.4,0,0
2,4,21,0,0,-23.9,3.1,0,-23.9,0,0
2,4,22,0,0,-26.1,0.8,0,-26.1,0,0
2,4,23,0,0,-25,1.7,0,-25,0,0
2,5,0,0,0,-20.6,2.8,0,-20.6,0,0
2,5,1,0,0,-18.3,2.2,0,-18.3,0,0
2,5,2,0,0,-21.1,0,0,-21.1,0,0
2,5,3,0,0,-20,1.7,0,-20,0,0
2,5,4,0,0,-20.6,1.7,0,-20.6,0,0
2,5,5,0,0,-19.4,0,0,-19.4,0,0
2,5,6,0,0,-20,0,0,-20,0,0
2,5,7,0,2,-23.3,0,0,-23.3,0,0
2,5,8,0,19,-23.3,0.8,18.451,-25.757,141.502,98.837
2,5,9,86,62,-23.3,0.8,126.627,-21.398,938.634,879.595
2,5,10,285,96,-22.8,0,327.138,-9.675,2333.98,2239.037
2,5,11,622,111,-20,0,662.171,7.351,4421.157,4255.306
2,5,12,609,96,-17.2,2.2,671.681,1.841,4600.311,4427.413
2,5,13,671,73,-17.8,2.2,686.141,1.691,4699.598,4522.728
2,5,14,396,111,-16.7,2.8,466.797,-4.313,3271.298,3147.063
2,5,15,110,93,-17.2,0,188.56,-6.111,1326.631,1258.533
2,5,16,43,41,-19.4,3.1,74.675,-18.88,546.734,496.121
2,5,17,0,6,-17.2,4.4,5.427,-18.555,40.483,0
2,5,18,0,0,-17.8,3.9,0,-17.8,0,0
2,5,19,0,0,-18.3,3.1,0,-18.3,0,0
2,5,20,0,0,-24.4,3.1,0,-24.4,0,0
2,5,21,0,0,-26.1,2.2,0,-26.1,0,0
2,5,22,0,0,-27.2,1.7,0,-27.2,0,0
2,5,23,0,0,-27.2,1.7,0,-27.2,0,0
2,6,0,0,0,-30.6,1.7,0,-30.6,0,0
2,6,1,0,0,-33.3,1.7,0,-33.3,0,0
2,6,2,0,0,-31.1,1.7,0,-31.1,0,0
