Company Name,Customer Class,Product,Effective Start Date (mm/dd/yyyy),Effective End Date(mm/dd/yyyy),Contract Length(months),Electricity $/kWh,Service Area
Northern Lights Energy & Power,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1508,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1508,EPCOR
Peace Power,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1428,EPCOR
Peace Power,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1428,EPCOR
Spark,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.142,EPCOR
Spark,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.142,EPCOR
SPONSOR Energy,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1413,EPCOR
SPONSOR Energy,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1413,EPCOR
Spot Power,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1418,EPCOR
Spot Power,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1418,EPCOR
Vector Energy,Home,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1465,EPCOR
Vector Energy,Small Business,Wholesale,9/1/2013 0:00,9/30/2013 0:00,1,0.1465,EPCOR
Just Energy Alberta L.P.,Home,Four Year Price Protection Single Fuel,9/2/2013 0:00,12/22/2013 0:00,48,0.0879,EPCOR
Just Energy Alberta L.P.,Home,Five Year Price Protection Single Fuel,9/2/2013 0:00,12/22/2013 0:00,60,0.0879,EPCOR
Milner Power Inc.,Home,Alberta Residential (Security Deposit May Be Required),9/24/2013 0:00,9/30/2013 0:00,,0.085,EPCOR
Milner Power Inc.,Home,Resident Of Grande Cache And Area (Security Deposit May Be Required),9/24/2013 0:00,9/30/2013 0:00,,0.074,EPCOR
Milner Power Inc.,Small Business,Small Business Of Grande Cache And Area (Security Deposit May Be Required),9/24/2013 0:00,9/30/2013 0:00,,0.074,EPCOR
Adagio Energy Inc.,Home,Residential Option 1,10/1/2013 0:00,5/6/2014 0:00,,0.075,EPCOR
Adagio Energy Inc.,Home,Residential Option 2 - Senior Rate - Security Required,10/1/2013 0:00,5/6/2014 0:00,,0.073,EPCOR
Adagio Energy Inc.,Small Business,Small Business Rate,10/1/2013 0:00,5/6/2014 0:00,,0.0775,EPCOR
Adagio Energy Inc.,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0843,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0843,EPCOR
Bow Valley Power,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.085,EPCOR
Bow Valley Power,Home,Residential Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Bow Valley Power,Home,Senior Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.073,EPCOR
Bow Valley Power,Home,EcoLogo Certified Green Energy,10/1/2013 0:00,12/31/2013 0:00,,0.088,EPCOR
Bow Valley Power,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08270001,EPCOR
Bow Valley Power,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08270001,EPCOR
Brighter Futures Energy Inc.,Home,Residential Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
Brighter Futures Energy Inc.,Small Business,Business Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
Brighter Futures Energy Inc.,Home,Residential Option 2 - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.077,EPCOR
Brighter Futures Energy Inc.,Small Business,Business Option 2 - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.077,EPCOR
Brighter Futures Energy Inc.,Home,Residential Option 3 - Senior Rate,10/1/2013 0:00,6/30/2014 0:00,,0.073,EPCOR
Camrose Energy,Home,Residential Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.078,EPCOR
Camrose Energy,Small Business,Business Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.078,EPCOR
Camrose Energy,Home,Residential Option 2 - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.076,EPCOR
Camrose Energy,Small Business,Business Option 2 - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.076,EPCOR
Camrose Energy,Home,Residential Option 3 - Senior Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.074,EPCOR
Camrose Energy,Small Business,Not For Profit Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.074,EPCOR
E.NRG Power Ltd.,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0775,EPCOR
E.NRG Power Ltd.,Home,Residential Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.0725,EPCOR
E.NRG Power Ltd.,Small Business,Small Business Rate - Security Required,10/1/2013 0:00,4/7/2014 0:00,,0.073,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Floating Electricity Plan,10/1/2013 0:00,11/1/2013 0:00,60,0.0727,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Floating Electricity Plan,10/1/2013 0:00,11/1/2013 0:00,60,0.0727,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Matched RRO,10/1/2013 0:00,10/31/2013 0:00,1,0.08229999,EPCOR
Link Energy,Home,Business Fixed Rate,10/1/2013 0:00,12/31/2013 0:00,,0.0875,EPCOR
Link Energy,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0804,EPCOR
Link Energy,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0804,EPCOR
Milner Power Inc.,Home,Alberta Residential (Security Required),10/1/2013 0:00,11/11/2013 0:00,,0.085,EPCOR
Milner Power Inc.,Small Business,Alberta Small Business (Security Required),10/1/2013 0:00,11/11/2013 0:00,,0.085,EPCOR
Milner Power Inc.,Home,Resident Of Grande Cache And Area,10/1/2013 0:00,11/11/2013 0:00,,0.074,EPCOR
Milner Power Inc.,Small Business,Small Business Of Grande Cache And Area,10/1/2013 0:00,11/11/2013 0:00,,0.074,EPCOR
Mountain View Power,Home,Residential Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
Mountain View Power,Home,Residential Option 2 - Senior Rate,10/1/2013 0:00,6/30/2014 0:00,,0.0775,EPCOR
Mountain View Power,Small Business,Small Business Rate,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
Mountain View Power,Farm,Agriculture/Farm Rate,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
Mountain View Power,Small Business,Business Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
NewGen Energy,Home,Residential Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.085,EPCOR
NewGen Energy,Home,Residential Option 2 - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.079,EPCOR
NewGen Energy,Home,Residential Option 3 - Senior Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
NewGen Energy,Small Business,Small Business Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.08199999,EPCOR
NewGen Energy,Small Business,Not For Profit Rate,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
NewGen Energy,Farm,Agriculture/Farm Rate,10/1/2013 0:00,6/30/2014 0:00,,0.078,EPCOR
NewGen Energy,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08859999,EPCOR
NewGen Energy,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08859999,EPCOR
Northern Lights Energy & Power,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.093,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.093,EPCOR
Peace Power,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0799,EPCOR
Peace Power,Home,Residential Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.078,EPCOR
Peace Power,Home,Residential Option 3 - Senior Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.074,EPCOR
Peace Power,Small Business,Business Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0775,EPCOR
Peace Power,Small Business,Business Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.076,EPCOR
Peace Power,Home,Community Partner Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Peace Power,Small Business,Community Partner Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Peace Power,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0854,EPCOR
Peace Power,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0854,EPCOR
Relay Energy,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.08,EPCOR
Relay Energy,Home,Residential Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.076,EPCOR
Relay Energy,Small Business,Small Business Rate,10/1/2013 0:00,12/31/2013 0:00,,0.076,EPCOR
Spark,Home,Spark Member Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.076,EPCOR
Spark,Home,Residential Option 1,10/1/2013 0:00,6/30/2014 0:00,,0.08,EPCOR
Spark,Home,Residential Option 2,10/1/2013 0:00,6/30/2014 0:00,,0.077,EPCOR
Spark,Home,Residential Option 3 - Senior Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.074,EPCOR
Spark,Small Business,Housing Co-op/ Condo Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
Spark,Small Business,Small Business Option - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
Spark,Home,Community Partner Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
Spark,Small Business,Community Partner Rate - Security Required,10/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
Spark,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0849,EPCOR
Spark,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0849,EPCOR
SPONSOR Energy,Home,Residential Option 1,10/1/2013 0:00,5/6/2014 0:00,,0.0789,EPCOR
SPONSOR Energy,Home,Residential Option 2 - Security Required,10/1/2013 0:00,5/6/2014 0:00,,0.0749,EPCOR
SPONSOR Energy,Small Business,Small Business Option - Security Required,10/1/2013 0:00,5/6/2014 0:00,,0.0749,EPCOR
SPONSOR Energy,Small Business,Not For Profit Rate - Security Required,10/1/2013 0:00,5/6/2014 0:00,,0.0739,EPCOR
SPONSOR Energy,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08350001,EPCOR
SPONSOR Energy,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08350001,EPCOR
Spot Power,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0785,EPCOR
Spot Power,Home,Residential Option 2,10/1/2013 0:00,12/31/2013 0:00,,0.0735,EPCOR
Spot Power,Home,Residential Option 3 - Senior Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.073,EPCOR
Spot Power,Small Business,Small Business Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.0772,EPCOR
Spot Power,Farm,Farm Rate Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0795,EPCOR
Spot Power,Farm,Farm Rate Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Spot Power,Home,Community Partners - Not For Profit Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.07449999,EPCOR
Spot Power,Small Business,Community Partners - Not For Profit Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.07449999,EPCOR
Spot Power,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0848,EPCOR
Spot Power,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.0848,EPCOR
Vector Energy,Home,Residential Option 1,10/1/2013 0:00,6/4/2014 0:00,,0.0799,EPCOR
Vector Energy,Home,Senior Residential Option 2 - Security Required,10/1/2013 0:00,6/4/2014 0:00,,0.073,EPCOR
Vector Energy,Small Business,Small Business Rate - Security Required,10/1/2013 0:00,6/4/2014 0:00,,0.08189999,EPCOR
Vector Energy,Home,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08939999,EPCOR
Vector Energy,Small Business,Wholesale,10/1/2013 0:00,10/31/2013 0:00,1,0.08939999,EPCOR
Sandstone Energy,Home,Residential Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Sandstone Energy,Home,Residential Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.07,EPCOR
Sandstone Energy,Small Business,Small Business Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.077,EPCOR
Sandstone Energy,Farm,Farm Rate Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.0795,EPCOR
Sandstone Energy,Farm,Farm Rate Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.07449999,EPCOR
Sandstone Energy,Home,Community Partners - Not For Profit Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Sandstone Energy,Small Business,Community Partners - Not For Profit Rate - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Sandstone Energy,Farm,Rural Option 1,10/1/2013 0:00,12/31/2013 0:00,,0.075,EPCOR
Sandstone Energy,Farm,Rural Option 2 - Security Required,10/1/2013 0:00,12/31/2013 0:00,,0.07,EPCOR
Adagio Energy Inc.,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0422,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0422,EPCOR
Bow Valley Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0407,EPCOR
Bow Valley Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0407,EPCOR
Camrose Energy,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0439,EPCOR
Camrose Energy,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0439,EPCOR
Echo Energy,Home,Residential Rates,11/1/2013 0:00,12/31/2013 0:00,,0.0795,EPCOR
Echo Energy,Home,Senior Rate - Security Required,11/1/2013 0:00,6/4/2014 0:00,,0.0755,EPCOR
Echo Energy,Small Business,Small Business Rate,11/1/2013 0:00,12/31/2013 0:00,,0.0795,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Floating Electricity Plan,11/1/2013 0:00,12/1/2013 0:00,60,0.0312,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Floating Electricity Plan,11/1/2013 0:00,12/1/2013 0:00,60,0.0312,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Matched RRO,11/1/2013 0:00,11/30/2013 0:00,1,0.08239999,EPCOR
EPCOR Energy Alberta GP Inc.,Home,Regulated Rate Option,11/1/2013 0:00,11/30/2013 0:00,1,0.08239999,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,Regulated Rate Option,11/1/2013 0:00,11/30/2013 0:00,1,0.08239999,EPCOR
Landmark Power,Home,Residential Option 1,11/1/2013 0:00,4/30/2014 0:00,,0.08350001,EPCOR
Landmark Power,Home,Residential Option 2,11/1/2013 0:00,4/30/2014 0:00,,0.0785,EPCOR
Landmark Power,Small Business,Small Business Option 2,11/1/2013 0:00,4/30/2014 0:00,,0.0785,EPCOR
Landmark Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0478,EPCOR
Landmark Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0478,EPCOR
Link Energy,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0379,EPCOR
Link Energy,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0379,EPCOR
NewGen Energy,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0467,EPCOR
NewGen Energy,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0467,EPCOR
Northern Lights Energy & Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0509,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0509,EPCOR
Park Power,Home,Residential Base Rate,11/1/2013 0:00,4/1/2014 0:00,,0.08,EPCOR
Park Power,Home,Residential Value Rate - Security Required,11/1/2013 0:00,6/30/2014 0:00,,0.0775,EPCOR
Park Power,Home,Senior Rate - Security Required,11/1/2013 0:00,6/30/2014 0:00,,0.075,EPCOR
Park Power,Home,Community Partner Rate - Security Required,11/1/2013 0:00,6/30/2014 0:00,,0.0755,EPCOR
Park Power,Small Business,Community Partner Rate - Security Required,11/1/2013 0:00,6/30/2014 0:00,,0.0755,EPCOR
Park Power,Small Business,Small Business Rate,11/1/2013 0:00,6/30/2014 0:00,,0.0775,EPCOR
Park Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0428,EPCOR
Park Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0428,EPCOR
Peace Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.043,EPCOR
Peace Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.043,EPCOR
Spark,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0427,EPCOR
Spark,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0427,EPCOR
SPONSOR Energy,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0412,EPCOR
SPONSOR Energy,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0412,EPCOR
Spot Power,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0427,EPCOR
Spot Power,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0427,EPCOR
Vector Energy,Home,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0472,EPCOR
Vector Energy,Small Business,Wholesale,11/1/2013 0:00,11/30/2013 0:00,1,0.0472,EPCOR
Milner Power Inc.,Home,Grand Cache MAXIMizer - Residential (50 km Radius),11/12/2013 0:00,5/7/2014 0:00,,0.072,EPCOR
Milner Power Inc.,Small Business,Grand Cache MAXIMizer - Small Business (50 km Radius),11/12/2013 0:00,5/6/2014 0:00,,0.072,EPCOR
Milner Power Inc.,Home,MAXIMizer (Referral Code Required),11/12/2013 0:00,5/6/2014 0:00,,0.072,EPCOR
Adagio Energy Inc.,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0722,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0722,EPCOR
Bow Valley Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0708,EPCOR
Bow Valley Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0708,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Floating Electricity Plan,12/1/2013 0:00,1/1/2014 0:00,60,0.0609,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Floating Electricity Plan,12/1/2013 0:00,1/1/2014 0:00,60,0.0609,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Matched RRO,12/1/2013 0:00,12/31/2013 0:00,1,0.08149999,EPCOR
EPCOR Energy Alberta GP Inc.,Home,Regulated Rate Option,12/1/2013 0:00,12/31/2013 0:00,1,0.08149999,EPCOR
EPCOR Energy Alberta GP Inc.,Small Business,Regulated Rate Option,12/1/2013 0:00,12/31/2013 0:00,1,0.08149999,EPCOR
Landmark Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0782,EPCOR
Landmark Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0782,EPCOR
Link Energy,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0682,EPCOR
Link Energy,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0682,EPCOR
NewGen Energy,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0767,EPCOR
NewGen Energy,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0767,EPCOR
Northern Lights Energy & Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0812,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0812,EPCOR
Park Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0732,EPCOR
Park Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0732,EPCOR
Peace Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0732,EPCOR
Peace Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0732,EPCOR
Spark,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0727,EPCOR
Spark,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0727,EPCOR
SPONSOR Energy,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0712,EPCOR
SPONSOR Energy,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0712,EPCOR
Spot Power,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0728,EPCOR
Spot Power,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0728,EPCOR
Vector Energy,Home,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0772,EPCOR
Vector Energy,Small Business,Wholesale,12/1/2013 0:00,12/31/2013 0:00,1,0.0772,EPCOR
Just Energy Alberta L.P.,Home,Four Year Price Protection Single Fuel,12/23/2013 0:00,3/16/2014 0:00,48,0.0869,EPCOR
Just Energy Alberta L.P.,Home,Five Year Price Protection Single Fuel,12/23/2013 0:00,3/16/2014 0:00,60,0.0869,EPCOR
Adagio Energy Inc.,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.061,EPCOR
Adagio Energy Inc.,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.061,EPCOR
Bow Valley Power,Home,Alberta Wide Value Rate - Security Re quired,1/1/2014 0:00,6/30/2014 0:00,,0.0715,EPCOR
Bow Valley Power,Home,Base Rate,1/1/2014 0:00,6/30/2014 0:00,,0.084,EPCOR
Bow Valley Power,Small Business,Base Rate,1/1/2014 0:00,6/30/2014 0:00,,0.084,EPCOR
Bow Valley Power,Home,Senior Rate - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.0699,EPCOR
Bow Valley Power,Home,EcoLogo Certified Green Power - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.085,EPCOR
Bow Valley Power,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0595,EPCOR
Bow Valley Power,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0595,EPCOR
Camrose Energy,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0629,EPCOR
Camrose Energy,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0629,EPCOR
E.NRG Power Ltd.,Home,Residential Base Rate,1/1/2014 0:00,4/7/2014 0:00,,0.0775,EPCOR
E.NRG Power Ltd.,Home,Residential Value Rate - Security Required,1/1/2014 0:00,4/7/2014 0:00,,0.07,EPCOR
Echo Energy,Home,Fixed Residential Rate,1/1/2014 0:00,6/4/2014 0:00,,0.0795,EPCOR
Echo Energy,Small Business,Fixed Business Rate - Security Required,1/1/2014 0:00,6/4/2014 0:00,,0.0795,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Variable Electricity Rate Only,1/1/2014 0:00,2/1/2014 0:00,60,0.0505,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Variable Electricity Rate Only,1/1/2014 0:00,2/1/2014 0:00,60,0.0505,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Five Year Guaranteed Bundle Electricity and Variable Natural Gas Rate,1/1/2014 0:00,4/27/2014 0:00,60,0.08899999,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Five Year Guaranteed Bundle Electricity and Variable Natural Gas Rate,1/1/2014 0:00,4/27/2014 0:00,60,0.08899999,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Five Year Guaranteed Electricity Only Rate,1/1/2014 0:00,4/27/2014 0:00,60,0.08899999,EPCOR
EasyMax by ENMAX Energy Corp.,Small Business,Five Year Guaranteed Electricity Only Rate,1/1/2014 0:00,4/27/2014 0:00,60,0.08899999,EPCOR
EasyMax by ENMAX Energy Corp.,Home,Matched RRO,1/1/2014 0:00,1/31/2014 0:00,1,0.0869,EPCOR
Landmark Power,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0668,EPCOR
Landmark Power,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0668,EPCOR
Link Energy,Small Business,Business Fixed Rate,1/1/2014 0:00,5/6/2014 0:00,,0.085,EPCOR
Link Energy,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0569,EPCOR
Link Energy,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0569,EPCOR
NewGen Energy,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0655,EPCOR
NewGen Energy,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0655,EPCOR
Northern Lights Energy & Power,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0699,EPCOR
Northern Lights Energy & Power,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0699,EPCOR
Park Power,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0618,EPCOR
Park Power,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0618,EPCOR
Peace Power,Home,Residential Option 1,1/1/2014 0:00,6/30/2014 0:00,,0.077,EPCOR
Peace Power,Home,Residential Option 2 - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.075,EPCOR
Peace Power,Home,Residential Option 3 - Senior Rate - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.07,EPCOR
Peace Power,Small Business,Business Option 1,1/1/2014 0:00,6/30/2014 0:00,,0.075,EPCOR
Peace Power,Small Business,Business Option 2 - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.0725,EPCOR
Peace Power,Small Business,Not For Profit Rate - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.071,EPCOR
Peace Power,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0618,EPCOR
Peace Power,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0618,EPCOR
Relay Energy,Home,Residential Option 1,1/1/2014 0:00,6/30/2014 0:00,,0.079,EPCOR
Relay Energy,Home,Residential Option 2 - Security Required,1/1/2014 0:00,6/30/2014 0:00,,0.073,EPCOR
Relay Energy,Small Business,Small Business Rate,1/1/2014 0:00,6/30/2014 0:00,,0.073,EPCOR
Spark,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0615,EPCOR
Spark,Small Business,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0615,EPCOR
SPONSOR Energy,Home,Wholesale,1/1/2014 0:00,1/31/2014 0:00,1,0.0599,EPCOR
