"PVWatts Hourly PV Performance Data"
"Requested Location","arizona"
"Location","Lat, Lng: 33.45, -112.06"
"Latitude (DD)","33.45"
"Longitude (DD)","-112.06"
"Elevation (m)","321.11999511719"
"DC System Size (kW)","1000"
"Module Type","Premium"
"Array Type","2-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","16","12","926","93","26","3","0.16","1058.063","47.14","829998.764","796625.045"
"10","16","13","909","93","27","3.1","0.16","1045.441","47.559","821089.36","788031.337"
"10","16","14","859","92","28","3","0.16","1015.521","48.345","800340.642","768017.828"
"10","16","15","771","84","27","2.8","0.16","926.172","46.259","743524.335","713214.75"
"10","16","16","598","66","25","1.9","0.16","743.789","43.372","606278.651","580832.225"
"10","16","17","189","25","23","1.1","0.16","274.227","30.094","156621.096","147107.825"
"10","16","18","0","0","21","0.9","0.16","0","21","0","0"
"10","16","19","0","0","21","0.8","0.16","0","21","0","0"
"10","16","20","0","0","20","1","0.16","0","20","0","0"
"10","16","21","0","0","19","1.1","0.16","0","19","0","0"
"10","16","22","0","0","19","1","0.16","0","19","0","0"
"10","16","23","0","0","18","0.9","0.16","0","18","0","0"
"10","17","0","0","0","17","1","0.16","0","17","0","0"
"10","17","1","0","0","16","1.3","0.16","0","16","0","0"
"10","17","2","0","0","16","1.7","0.16","0","16","0","0"
"10","17","3","0","0","16","2.2","0.16","0","16","0","0"
"10","17","4","0","0","16","2.5","0.16","0","16","0","0"
"10","17","5","0","0","15","2.5","0.16","0","15","0","0"
"10","17","6","0","0","15","2.8","0.16","0","15","0","0"
"10","17","7","21","64","17","3.5","0.16","89.931","18.655","73265.39","66705.743"
"10","17","8","208","151","20","4.3","0.16","387.696","26.387","329845.811","314194.5"
"10","17","9","805","100","22","4.7","0.16","975.238","37.21","805304.162","772805.471"
"10","17","10","684","168","23","4.9","0.16","928.146","37.063","758549.493","727707.506"
"10","17","11","871","126","24","5","0.16","1054.721","39.766","851002.897","816884.918"
"10","17","12","891","121","25","4.9","0.16","1067.7","41.161","856394.444","822085.421"
"10","17","13","888","112","25","4.7","0.16","1059.672","41.474","851554.72","817417.188"
"10","17","14","868","96","25","4.4","0.16","1030.097","41.703","833022.332","799541.476"
"10","17","15","793","83","24","3.9","0.16","947.62","40.539","777954.323","746424.746"
"10","17","16","636","63","23","2.6","0.16","778.704","39.805","643883.156","617104.253"
"10","17","17","233","23","20","1.4","0.16","313.461","27.554","182032.079","171618.396"
"10","17","18","0","0","17","1.1","0.16","0","17","0","0"
"10","17","19","0","0","17","1.1","0.16","0","17","0","0"
"10","17","20","0","0","16","1.1","0.16","0","16","0","0"
"10","17","21","0","0","16","1.1","0.16","0","16","0","0"
"10","17","22","0","0","15","1","0.16","0","15","0","0"
"10","17","23","0","0","15","1","0.16","0","15","0","0"
"10","18","0","0","0","14","1","0.16","0","14","0","0"
"10","18","1","0","0","14","1.2","0.16","0","14","0","0"
"10","18","2","0","0","13","1.4","0.16","0","13","0","0"
"10","18","3","0","0","13","1.8","0.16","0","13","0","0"
"10","18","4","0","0","12","2.3","0.16","0","12","0","0"
"10","18","5","0","0","12","2.6","0.16","0","12","0","0"
"10","18","6","0","0","12","2.9","0.16","0","12","0","0"
"10","18","7","0","31","14","3.2","0.16","17.798","14.343","13652.421","9205.099"
"10","18","8","223","148","18","2.5","0.16","424.012","27.296","360324.863","343593.558"
"10","18","9","851","85","21","1.2","0.16","1004.118","49.902","790537.038","758561.605"
"10","18","10","909","92","23","0.9","0.16","1048.714","55.465","800790.525","768451.77"
"10","18","11","921","103","24","1.7","0.16","1066.88","51.297","824345.873","791172.458"
"10","18","12","936","101","25","2.2","0.16","1078.45","49.904","837244.465","803614.002"
"10","18","13","930","95","25","2.4","0.16","1070.099","48.806","836865.873","803248.825"
"10","18","14","883","94","25","2.4","0.16","1043.326","48.255","823099.967","789970.7"
"10","18","15","820","79","25","2.2","0.16","970.471","47.541","776048.799","744586.742"
"10","18","16","676","58","23","1.4","0.16","802.875","45.119","650950.302","623920.982"
"10","18","17","273","21","21","0.8","0.16","349.02","30.766","201154.112","190062.86"
"10","18","18","0","0","19","0.8","0.16","0","19","0","0"
"10","18","19","0","0","18","0.8","0.16","0","18","0","0"
"10","18","20","0","0","17","1","0.16","0","17","0","0"
"10","18","21","0","0","15","1.4","0.16","0","15","0","0"
"10","18","22","0","0","14","2.4","0.16","0","14","0","0"
"10","18","23","0","0","13","3.4","0.16","0","13","0","0"
"10","19","0","0","0","12","3.9","0.16","0","12","0","0"
"10","19","1","0","0","11","4","0.16","0","11","0","0"
"10","19","2","0","0","11","3.9","0.16","0","11","0","0"
"10","19","3","0","0","10","3.7","0.16","0","10","0","0"
"10","19","4","0","0","10","3.4","0.16","0","10","0","0"
"10","19","5","0","0","10","3","0.16","0","10","0","0"
"10","19","6","0","0","10","3.2","0.16","0","10","0","0"
"10","19","7","609","39","12","3.5","0.16","713.109","25.187","613097.803","587409.748"
"10","19","8","819","59","16","3.6","0.16","947.098","33.316","803298.63","770871.003"
"10","19","9","912","70","20","3","0.16","1034.14","40.754","844200.209","810323.277"
"10","19","10","960","77","23","1.8","0.16","1082.631","50.159","844890.201","810988.819"
"10","19","11","974","84","25","0.9","0.16","1098.945","58.981","823906.158","790748.324"
"10","19","12","980","84","26","0.6","0.16","1103.776","63.013","813222.617","780443.343"
"10","19","13","968","81","27","0.8","0.16","1092.415","61.704","811665.329","778941.237"
"10","19","14","923","80","27","1","0.16","1053.992","58.847","797860.099","765625.181"
"10","19","15","852","69","26","1.2","0.16","990.352","54.563","770809.668","739533.254"
"10","19","16","705","53","24","1.1","0.16","826.812","48.47","661835.112","634420.1"
"10","19","17","295","20","21","1","0.16","367.066","30.753","212078.811","200600.453"
"10","19","18","0","0","19","1.1","0.16","0","19","0","0"
"10","19","19","0","0","18","1","0.16","0","18","0","0"
"10","19","20","0","0","17","1.1","0.16","0","17","0","0"
"10","19","21","0","0","16","1.2","0.16","0","16","0","0"
"10","19","22","0","0","14","1.7","0.16","0","14","0","0"
"10","19","23","0","0","14","2.5","0.16","0","14","0","0"
"10","20","0","0","0","13","3.2","0.16","0","13","0","0"
"10","20","1","0","0","13","3.5","0.16","0","13","0","0"
"10","20","2","0","0","12","3.5","0.16","0","12","0","0"
"10","20","3","0","0","12","3.2","0.16","0","12","0","0"
"10","20","4","0","0","12","3","0.16","0","12","0","0"
"10","20","5","0","0","11","2.8","0.16","0","11","0","0"
"10","20","6","0","0","12","3.1","0.16","0","12","0","0"
"10","20","7","588","39","15","3.5","0.16","691.756","27.788","588332.874","563522.338"
"10","20","8","802","59","19","2.9","0.16","929.962","38.041","775192.486","743760.772"
"10","20","9","896","70","23","1.5","0.16","1018.092","50.335","801219.109","768865.168"
"10","20","10","943","77","26","0.7","0.16","1065.673","60.812","796958.493","764755.522"
"10","20","11","957","84","28","0.9","0.16","1082.097","61.462","803248.204","770822.364"
"10","20","12","961","84","29","1.7","0.16","1084.93","56.76","820367.423","787334.981"
"10","20","13","948","82","30","2.2","0.16","1073.716","54.823","820699.258","787655.057"
"10","20","14","890","85","30","2.3","0.16","1027.026","53.336","795068.432","762932.433"
"10","20","15","816","74","29","2.4","0.16","960.527","50.479","759848.665","728960.643"
"10","20","16","660","56","27","1.8","0.16","784.364","46.783","631327.68","604993.668"
"10","20","17","232","19","23","1.3","0.16","299.867","30.4","172085.566","162024.328"
"10","20","18","0","0","20","1.3","0.16","0","20","0","0"
"10","20","19","0","0","20","1.2","0.16","0","20","0","0"
"10","20","20","0","0","20","1.1","0.16","0","20","0","0"
"10","20","21","0","0","20","0.7","0.16","0","20","0","0"
"10","20","22","0","0","19","0.5","0.16","0","19","0","0"
"10","20","23","0","0","18","0.8","0.16","0","18","0","0"
"10","21","0","0","0","16","1.2","0.16","0","16","0","0"
"10","21","1","0","0","15","1.3","0.16","0","15","0","0"
"10","21","2","0","0","14","1.3","0.16","0","14","0","0"
"10","21","3","0","0","14","1.3","0.16","0","14","0","0"
"10","21","4","0","0","13","1.3","0.16","0","13","0","0"
"10","21","5","0","0","13","1.5","0.16","0","13","0","0"
"10","21","6","0","0","13","2.2","0.16","0","13","0","0"
"10","21","7","533","43","16","3.3","0.16","652.639","28.445","552186.652","528656.921"
"10","21","8","768","66","20","3.8","0.16","904.789","36.051","759618.534","728738.667"
"10","21","9","874","79","24","3","0.16","1020.659","44.484","821497.098","788424.627"
"10","21","10","928","86","27","1.8","0.16","1061.902","53.641","817644.278","784708.328"
"10","21","11","950","91","28","0.7","0.16","1083.748","63.355","798254.817","766005.912"
"10","21","12","958","90","29","0.5","0.16","1089.457","66.599","790984.685","758993.39"
"10","21","13","948","86","30","1","0.16","1079.008","62.543","799297.27","767011.427"
"10","21","14","885","90","30","1.4","0.16","1041.561","58.572","789424.828","757488.805"
"10","21","15","812","77","29","1.4","0.16","960.488","55.428","745100.271","714734.843"
"10","21","16","656","57","27","1.1","0.16","791.79","50.425","627845.29","601634.672"
"10","21","17","222","18","25","0.8","0.16","286.036","33.003","162172.143","152462.176"
"10","21","18","0","0","23","0.8","0.16","0","23","0","0"
"10","21","19","0","0","21","1.1","0.16","0","21","0","0"
"10","21","20","0","0","19","1.9","0.16","0","19","0","0"
"10","21","21","0","0","17","3.3","0.16","0","17","0","0"
"10","21","22","0","0","16","4.3","0.16","0","16","0","0"
"10","21","23","0","0","15","4.5","0.16","0","15","0","0"
"10","22","0","0","0","14","4.6","0.16","0","14","0","0"
"10","22","1","0","0","13","4.5","0.16","0","13","0","0"
"10","22","2","0","0","13","4.4","0.16","0","13","0","0"
"10","22","3","0","0","12","4.3","0.16","0","12","0","0"
"10","22","4","0","0","12","4.2","0.16","0","12","0","0"
"10","22","5","0","0","12","4.1","0.16","0","12","0","0"
"10","22","6","0","0","12","4.2","0.16","0","12","0","0"
"10","22","7","548","42","14","4.4","0.16","666.666","24.804","571118.05","546917.504"
"10","22","8","780","66","18","4.1","0.16","917.125","33.578","777191.541","745688.992"
"10","22","9","880","79","23","3.7","0.16","1027.065","41.441","836515.951","802911.302"
"10","22","10","930","88","27","3.1","0.16","1066.756","48.005","840022.541","806293.64"
"10","22","11","949","94","29","2.3","0.16","1086.715","53.631","833036.45","799555.094"
"10","22","12","952","95","30","1.7","0.16","1089.7","57.885","820479.188","787442.785"
"10","22","13","936","92","31","1.2","0.16","1074.45","61.841","798366.234","766113.382"
"10","22","14","890","88","31","0.8","0.16","1044.513","64.252","773544.466","742171.148"
"10","22","15","809","77","30","0.4","0.16","957.636","64.238","716552.391","687198.528"
"10","22","16","637","58","28","0.3","0.16","774.092","56.55","598324.266","573159.695"
"10","22","17","181","18","25","0.7","0.16","241.606","31.942","136550.371","127748.285"
"10","22","18","0","0","23","1.1","0.16","0","23","0","0"
"10","22","19","0","0","22","1.2","0.16","0","22","0","0"
"10","22","20","0","0","20","1.4","0.16","0","20","0","0"
"10","22","21","0","0","19","1.6","0.16","0","19","0","0"
"10","22","22","0","0","18","1.9","0.16","0","18","0","0"
"10","22","23","0","0","18","2.4","0.16","0","18","0","0"
"10","23","0","0","0","17","3","0.16","0","17","0","0"
"10","23","1","0","0","17","3.4","0.16","0","17","0","0"
"10","23","2","0","0","16","3","0.16","0","16","0","0"
"10","23","3","0","0","16","2.9","0.16","0","16","0","0"
"10","23","4","0","0","16","3.1","0.16","0","16","0","0"
"10","23","5","0","0","16","2.9","0.16","0","16","0","0"
"10","23","6","0","0","17","2.8","0.16","0","17","0","0"
"10","23","7","497","43","19","3.3","0.16","616.486","30.746","515392.467","493166.5"
"10","23","8","733","67","23","3.8","0.16","870.612","38.445","724414.571","694782.12"
"10","23","9","834","82","27","3.9","0.16","984.33","44.158","793546.665","761464.589"
"10","23","10","883","92","29","3.8","0.16","1024.111","47.072","809485.3","776838.455"
"10","23","11","770","152","30","3.4","0.16","992.49","48.583","774734.681","743319.189"
"10","23","12","506","257","30","3.1","0.16","829.117","46.274","649463.284","622486.656"
"10","23","13","327","294","31","2.9","0.16","671.84","44.639","528278.991","505596.403"
"10","23","14","65","246","30","2.2","0.16","311.02","37.174","246898.977","234186.802"
"10","23","15","9","148","29","1.1","0.16","130.047","32.823","102233.732","94647.622"
"10","23","16","0","81","27","0.7","0.16","64.257","29.095","49653.644","43930.656"
"10","23","17","0","3","25","1","0.16","1.563","25.041","689.445","0"
"10","23","18","0","0","23","1.2","0.16","0","23","0","0"
"10","23","19","0","0","23","1.1","0.16","0","23","0","0"
"10","23","20","0","0","22","0.9","0.16","0","22","0","0"
"10","23","21","0","0","22","0.7","0.16","0","22","0","0"
"10","23","22","0","0","21","0.4","0.16","0","21","0","0"
"10","23","23","0","0","20","0.6","0.16","0","20","0","0"
"10","24","0","0","0","19","1","0.16","0","19","0","0"
"10","24","1","0","0","19","0.9","0.16","0","19","0","0"
"10","24","2","0","0","19","0.7","0.16","0","19","0","0"
"10","24","3","0","0","19","0.6","0.16","0","19","0","0"
"10","24","4","0","0","18","0.6","0.16","0","18","0","0"
"10","24","5","0","0","18","0.7","0.16","0","18","0","0"
"10","24","6","0","0","18","0.7","0.16","0","18","0","0"
"10","24","7","8","54","19","0.9","0.16","53.3","20.64","41677.975","36237.596"
"10","24","8","57","144","20","1.4","0.16","206.157","25.656","171412.025","161374.653"
"10","24","9","629","129","21","1.5","0.16","840.209","43.547","677131.624","649174.596"
"10","24","10","641","172","23","1.2","0.16","891.243","48.58","698015.402","669318.378"
"10","24","11","418","287","24","1.1","0.16","752.869","46.089","589386.344","564538.48"
"10","24","12","12","230","25","1.3","0.16","214.39","30.971","169837.144","159855.576"
"10","24","13","47","282","26","1.6","0.16","326.554","34.508","260245.919","247060.809"
"10","24","14","430","213","26","1.8","0.16","717.799","44.005","572136.647","547900.009"
"10","24","15","663","99","26","2","0.16","844.727","46.417","678254.472","650257.657"
"10","24","16","496","68","24","1.5","0.16","642.672","41.288","525196.834","502623.46"
"10","24","17","93","15","22","1","0.16","100.786","24.683","56942.57","50961.306"
"10","24","18","0","0","20","1","0.16","0","20","0","0"
"10","24","19","0","0","19","1","0.16","0","19","0","0"
"10","24","20","0","0","18","1","0.16","0","18","0","0"
"10","24","21","0","0","18","0.9","0.16","0","18","0","0"
"10","24","22","0","0","18","0.9","0.16","0","18","0","0"
"10","24","23","0","0","18","0.8","0.16","0","18","0","0"
"10","25","0","0","0","17","0.8","0.16","0","17","0","0"
"10","25","1","0","0","17","0.8","0.16","0","17","0","0"
"10","25","2","0","0","17","0.8","0.16","0","17","0","0"
"10","25","3","0","0","17","0.8","0.16","0","17","0","0"
"10","25","4","0","0","17","0.7","0.16","0","17","0","0"
"10","25","5","0","0","17","0.6","0.16","0","17","0","0"
"10","25","6","0","0","17","0.5","0.16","0","17","0","0"
"10","25","7","441","42","19","0.5","0.16","558.894","38.297","451887.841","431912.096"
"10","25","8","691","69","21","0.8","0.16","838.265","47.795","672647.239","644849.111"
"10","25","9","807","82","23","1.1","0.16","957.331","51.253","751055.785","720479.33"
"10","25","10","11","207","25","1.6","0.16","188.17","29.903","149836.353","140563.493"
"10","25","11","185","332","26","2.1","0.16","545.284","38.808","434555.225","415193.643"
"10","25","12","870","108","27","2.6","0.16","1022.765","48.924","798465.224","766208.864"
"10","25","13","63","290","27","3","0.16","352.492","34.022","282443.928","268472.254"
"10","25","14","59","240","28","3.4","0.16","298.592","33.585","240184.212","227709.968"
"10","25","15","687","94","27","3.7","0.16","863.262","42.526","704112.506","675199.438"
"10","25","16","464","73","26","3.3","0.16","614.273","37.755","507973.009","486009.943"
"10","25","17","35","13","24","2.1","0.16","41.725","24.867","22565.613","17802.461"
"10","25","18","0","0","22","1.6","0.16","0","22","0","0"
"10","25","19","0","0","21","1.7","0.16","0","21","0","0"
"10","25","20","0","0","20","2","0.16","0","20","0","0"
"10","25","21","0","0","19","2.5","0.16","0","19","0","0"
"10","25","22","0","0","18","2.7","0.16","0","18","0","0"
"10","25","23","0","0","16","2.5","0.16","0","16","0","0"
"10","26","0","0","0","14","2.5","0.16","0","14","0","0"
"10","26","1","0","0","12","2.7","0.16","0","12","0","0"
"10","26","2","0","0","11","2.9","0.16","0","11","0","0"
"10","26","3","0","0","10","2.8","0.16","0","10","0","0"
"10","26","4","0","0","10","2.6","0.16","0","10","0","0"
"10","26","5","0","0","9","2.4","0.16","0","9","0","0"
"10","26","6","0","0","10","2.5","0.16","0","10","0","0"
"10","26","7","572","38","12","3.2","0.16","673.383","25.029","573932.725","549632.444"
"10","26","8","810","60","16","3.9","0.16","940.434","32.444","800916.381","768573.167"
"10","26","9","910","72","19","4.1","0.16","1036.679","36.565","861238.095","826757.442"
"10","26","10","960","79","22","3.6","0.16","1087.611","41.787","878282.402","833333.333"
"10","26","11","975","87","23","3","0.16","1106.571","45.134","878025.783","833333.333"
"10","26","12","980","86","24","2.7","0.16","1109.334","47.365","872051.484","833333.333"
"10","26","13","965","83","25","2.6","0.16","1094.75","48.495","859514.511","825094.932"
"10","26","14","928","76","25","2.5","0.16","1056.435","48.137","836637.579","803028.621"
"10","26","15","851","65","25","2.4","0.16","985.673","47.055","791927.52","759902.817"
"10","26","16","687","48","23","1.6","0.16","802.742","44.126","651693.028","624637.39"
"10","26","17","203","12","20","1.1","0.16","209.187","25.434","121603.223","113330.775"
"10","26","18","0","0","18","1.2","0.16","0","18","0","0"
"10","26","19","0","0","17","1.3","0.16","0","17","0","0"
"10","26","20","0","0","15","1.3","0.16","0","15","0","0"
"10","26","21","0","0","14","1.5","0.16","0","14","0","0"
"10","26","22","0","0","13","1.9","0.16","0","13","0","0"
"10","26","23","0","0","12","2.3","0.16","0","12","0","0"
"10","27","0","0","0","11","2.4","0.16","0","11","0","0"
"10","27","1","0","0","10","2.2","0.16","0","10","0","0"
"10","27","2","0","0","10","2","0.16","0","10","0","0"
"10","27","3","0","0","9","1.8","0.16","0","9","0","0"
"10","27","4","0","0","9","1.8","0.16","0","9","0","0"
"10","27","5","0","0","9","2","0.16","0","9","0","0"
"10","27","6","0","0","10","2.4","0.16","0","10","0","0"
"10","27","7","568","37","12","3.2","0.16","668.362","24.927","568949.719","544826.006"
"10","27","8","809","59","16","3.8","0.16","938.223","32.65","798547.439","766288.165"
"10","27","9","910","71","21","3.4","0.16","1035.612","40.485","848140.745","814124.183"
"10","27","10","960","78","24","2.2","0.16","1086.699","49.156","853330.384","819129.934"
"10","27","11","972","87","26","1.3","0.16","1103.938","56.935","836391.17","802790.943"
"10","27","12","977","87","27","0.8","0.16","1107.918","62.189","820906.303","787854.766"
"10","27","13","963","83","28","0.6","0.16","1093.114","64.713","803972.071","771520.582"
"10","27","14","906","84","29","0.4","0.16","1044.591","66.257","768602.799","737404.583"
"10","27","15","828","71","28","0.5","0.16","970.415","61.702","735082.631","705072.169"
"10","27","16","658","51","26","0.7","0.16","776.414","51.479","611667.522","586030.147"
"10","27","17","156","12","22","1.1","0.16","162.167","26.212","93004.18","85745.109"
"10","27","18","0","0","20","1.3","0.16","0","20","0","0"
"10","27","19","0","0","18","1.5","0.16","0","18","0","0"
"10","27","20","0","0","17","2.3","0.16","0","17","0","0"
"10","27","21","0","0","16","3.5","0.16","0","16","0","0"
"10","27","22","0","0","15","4.3","0.16","0","15","0","0"
"10","27","23","0","0","15","4.5","0.16","0","15","0","0"
"10","28","0","0","0","14","4.5","0.16","0","14","0","0"
"10","28","1","0","0","14","4.3","0.16","0","14","0","0"
"10","28","2","0","0","13","4","0.16","0","13","0","0"
"10","28","3","0","0","13","3.6","0.16","0","13","0","0"
"10","28","4","0","0","13","3.4","0.16","0","13","0","0"
"10","28","5","0","0","13","3.3","0.16","0","13","0","0"
"10","28","6","0","0","13","3.6","0.16","0","13","0","0"
"10","28","7","496","41","15","4.3","0.16","613.478","25.054","519858.391","497474.178"
"10","28","8","294","124","19","4.5","0.16","468.476","26.519","401761.894","383562.31"
"10","28","9","870","80","23","4.4","0.16","1019.809","39.573","837847.269","804195.446"
"10","28","10","928","88","26","4.4","0.16","1066.905","43.296","856975.329","822645.723"
"10","28","11","958","90","28","3.9","0.16","1093.713","47.002","862057.351","827547.669"
"10","28","12","968","88","30","3.4","0.16","1100.393","50.621","854567.811","820323.513"
"10","28","13","957","84","31","2.9","0.16","1088.628","53.167","839623.469","805908.708"
"10","28","14","899","85","31","2.4","0.16","1052.028","54.472","812661.539","779902.147"
"10","28","15","818","73","30","1.7","0.16","962.932","54.797","750430.136","719875.85"
"10","28","16","638","53","28","1","0.16","769.55","51.324","605931.75","580497.616"
"10","28","17","117","11","25","0.5","0.16","122.635","28.74","68763.178","62363.063"
"10","28","18","0","0","24","0.4","0.16","0","24","0","0"
"10","28","19","0","0","23","0.7","0.16","0","23","0","0"
"10","28","20","0","0","21","1.2","0.16","0","21","0","0"
"10","28","21","0","0","18","1.4","0.16","0","18","0","0"
"10","28","22","0","0","16","1.6","0.16","0","16","0","0"
"10","28","23","0","0","15","1.8","0.16","0","15","0","0"
"10","29","0","0","0","15","2.1","0.16","0","15","0","0"
"10","29","1","0","0","14","2.1","0.16","0","14","0","0"
"10","29","2","0","0","14","2.1","0.16","0","14","0","0"
"10","29","3","0","0","14","2.1","0.16","0","14","0","0"
"10","29","4","0","0","14","2.3","0.16","0","14","0","0"
"10","29","5","0","0","14","2.4","0.16","0","14","0","0"
"10","29","6","0","0","14","2.5","0.16","0","14","0","0"
"10","29","7","0","19","16","3","0.16","10.566","16.209","7723.984","3486.73"
"10","29","8","46","129","18","3.4","0.16","177.026","21.325","148863.112","139624.737"
"10","29","9","306","201","21","3","0.16","560.367","32.23","467091.892","446577.407"
"10","29","10","17","219","23","2.6","0.16","206.094","27.403","166594.136","156727.481"
"10","29","11","83","310","24","2.5","0.16","394.793","32.586","319020.372","303752.649"
"10","29","12","291","314","25","2.5","0.16","655.87","39.284","525111.403","502541.055"
"10","29","13","64","283","26","2.5","0.16","346.839","33.547","278668.603","264830.704"
"10","29","14","99","246","26","2.5","0.16","349.327","33.622","283296.45","269294.568"
"10","29","15","87","171","25","2.1","0.16","264.16","31.239","216613.016","204973.993"
"10","29","16","50","84","23","1.4","0.16","142.069","26.893","115476.437","107421.085"
"10","29","17","0","0","21","0.9","0.16","0","0","0","0"
"10","29","18","0","0","20","0.8","0.16","0","20","0","0"
"10","29","19","0","0","19","0.8","0.16","0","19","0","0"
"10","29","20","0","0","18","0.8","0.16","0","18","0","0"
"10","29","21","0","0","17","0.8","0.16","0","17","0","0"
"10","29","22","0","0","17","0.9","0.16","0","17","0","0"
"10","29","23","0","0","16","0.9","0.16","0","16","0","0"
"10","30","0","0","0","15","0.9","0.16","0","15","0","0"
"10","30","1","0","0","15","1","0.16","0","15","0","0"
"10","30","2","0","0","14","1.1","0.16","0","14","0","0"
"10","30","3","0","0","13","1.1","0.16","0","13","0","0"
"10","30","4","0","0","12","1.2","0.16","0","12","0","0"
"10","30","5","0","0","12","1.1","0.16","0","12","0","0"
"10","30","6","0","0","12","1","0.16","0","12","0","0"
"10","30","7","353","47","14","1.6","0.16","472.654","26.332","394500.196","376557.923"
"10","30","8","641","82","18","2","0.16","805.366","37.491","671930.221","644157.5"
"10","30","9","773","101","21","1.7","0.16","954.976","45.544","766622.294","735494.255"
"10","30","10","841","112","24","1.7","0.16","1020.864","50.175","798187.457","765940.939"
"10","30","11","862","122","25","2","0.16","1047.432","50.191","815004.274","782161.869"
"10","30","12","867","124","26","2.2","0.16","1053.611","50.348","818674.858","785702.39"
"10","30","13","849","121","27","2.2","0.16","1036.413","50.972","805833.751","773316.295"
"10","30","14","830","101","27","2.1","0.16","1001.809","50.682","785649.632","753847.379"
"10","30","15","733","88","26","1.8","0.16","903.696","48.777","720804.254","691299.731"
"10","30","16","529","63","24","1.1","0.16","670.366","43.803","541436.32","518287.516"
"10","30","17","0","0","22","0.6","0.16","0","0","0","0"
"10","30","18","0","0","21","0.5","0.16","0","21","0","0"
"10","30","19","0","0","20","0.7","0.16","0","20","0","0"
"10","30","20","0","0","18","1","0.16","0","18","0","0"
"10","30","21","0","0","17","1.2","0.16","0","17","0","0"
"10","30","22","0","0","16","1.3","0.16","0","16","0","0"
"10","30","23","0","0","16","1.3","0.16","0","16","0","0"
"10","31","0","0","0","15","1.3","0.16","0","15","0","0"
"10","31","1","0","0","14","1.3","0.16","0","14","0","0"
"10","31","2","0","0","13","1.3","0.16","0","13","0","0"
"10","31","3","0","0","13","1.4","0.16","0","13","0","0"
"10","31","4","0","0","12","1.4","0.16","0","12","0","0"
"10","31","5","0","0","11","1.4","0.16","0","11","0","0"
"10","31","6","0","0","11","1.3","0.16","0","11","0","0"
"10","31","7","344","47","14","1.9","0.16","465.653","25.389","388976.42","371229.876"
"10","31","8","636","85","18","2.5","0.16","803.787","35.665","675155.688","647268.675"
"10","31","9","771","106","21","2.2","0.16","959.561","43.265","777192.288","745689.713"
"10","31","10","841","116","24","2","0.16","1025.721","48.704","806790.733","774239.367"
"10","31","11","904","108","25","2","0.16","1074.364","50.844","834364.809","800836.384"
"10","31","12","904","111","26","1.9","0.16","1076.72","52.429","830299.847","796915.46"
"10","31","13","880","110","27","1.8","0.16","1055.786","53.486","813245.417","780465.336"
"10","31","14","883","85","27","1.7","0.16","1036.679","53.625","804236.165","771775.317"
"10","31","15","796","73","26","1.4","0.16","940.958","51.91","742226.033","711962.451"
"10","31","16","605","53","24","1","0.16","736.558","46.312","590083.49","565210.923"
"10","31","17","0","0","22","1.2","0.16","0","0","0","0"
"10","31","18","0","0","20","1.6","0.16","0","20","0","0"
"10","31","19","0","0","19","2.3","0.16","0","19","0","0"
"10","31","20","0","0","18","3.4","0.16","0","18","0","0"
"10","31","21","0","0","17","4.3","0.16","0","17","0","0"
"10","31","22","0","0","16","4.6","0.16","0","16","0","0"
"10","31","23","0","0","16","4.8","0.16","0","16","0","0"
"11","1","0","0","0","15","4.8","0.16","0","15","0","0"
"11","1","1","0","0","15","4.6","0.16","0","15","0","0"
"11","1","2","0","0","15","4.3","0.16","0","15","0","0"
"11","1","3","0","0","15","3.8","0.16","0","15","0","0"
"11","1","4","0","0","14","3.6","0.16","0","14","0","0"
"11","1","5","0","0","14","3.5","0.16","0","14","0","0"
"11","1","6","0","0","14","3","0.16","0","14","0","0"
"11","1","7","487","37","17","3.4","0.16","600.263","28.209","498775.589","477138.424"
"11","1","8","760","61","21","3.9","0.16","891.529","36.591","747950.353","717483.936"
"11","1","9","872","74","25","4","0.16","1015.014","42.452","825971.658","792740.636"
"11","1","10","928","82","28","4","0.16","1060.833","46.196","843804.768","809941.848"
"11","1","11","949","88","29","3.8","0.16","1083.767","48.115","851560.492","817422.755"
"11","1","12","955","88","30","3.5","0.16","1088.834","50.094","848321.782","814298.806"
"11","1","13","939","85","31","3.2","0.16","1073.042","51.789","833110.011","799626.049"
"11","1","14","882","84","32","2.9","0.16","1034.686","53.117","804578.573","772105.593"
"11","1","15","260","158","31","2","0.16","472.742","42.413","380081.731","362650.362"
"11","1","16","223","74","28","1.1","0.16","345.982","38.205","279486.437","265619.559"
"11","1","17","0","0","26","1.1","0.16","0","0","0","0"
"11","1","18","0","0","23","1.4","0.16","0","23","0","0"
